0.002,0.738206,-1.3738,0.105296,-1.02574,-0.235802,-0.00082058,-0.0133379,-1.81708e-17,-0.48918,-0.00110685,-0.387294,-0.00565625,-0.0647956,0.00172405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0.601254,-1.17018,0.00951241,-0.897907,-0.222368,-0.000819904,-0.013339,-2.01996e-17,-0.489176,-0.00110685,-0.38729,-0.00565667,-0.0647958,0.00172362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0.601264,-1.17098,0.00951386,-0.973266,-0.24096,-0.0135405,-0.0161632,-4.31473e-18,-0.489963,-0.00110685,-0.388077,-0.00565845,-0.0648657,0.00172547,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0.601275,-0.949463,-0.0931289,-0.909114,-0.235037,-0.00166737,-0.0135954,-2.3414e-18,-0.489026,-0.00112388,-0.387838,-0.00565771,-0.064854,0.00172524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0.601286,-1.1531,0.00265776,-0.909116,-0.235045,-0.00166581,-0.0164212,-2.1177e-17,-0.489025,-0.00112388,-0.387837,-0.00565744,-0.0648532,0.00172552,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012,0.601296,-1.15311,0.00265903,-0.90912,-0.235053,-0.0016651,-0.0138533,-2.1177e-17,-0.489025,-0.00112388,-0.387837,-0.00565744,-0.0648532,0.00172552,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014,0.601307,-0.931654,0.105271,-0.908884,-0.23506,-0.00165268,-0.0138541,4.01908e-17,-0.488146,-0.00114091,-0.387597,-0.0056567,-0.0648415,0.00172529,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016,0.601317,-1.13526,0.00948656,-0.908852,-0.228348,0.0110326,-0.0110304,2.74637e-17,-0.488111,-0.00114091,-0.387562,-0.00565724,-0.0648083,0.00172415,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0.601328,-1.13448,0.00948802,-0.833498,-0.227563,0.011895,-0.0136012,-1.58216e-17,-0.487323,-0.0011409,-0.386774,-0.00565519,-0.0647374,0.00172258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0.601339,-0.913058,0.1121,-0.897214,-0.240222,-0.0126386,-0.0136012,2.28001e-17,-0.48648,-0.00115794,-0.38657,-0.00565417,-0.0647598,0.00172322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.022,0.601349,-1.1167,0.0163159,-0.897218,-0.234299,-0.000777117,-0.0136018,2.28001e-17,-0.48648,-0.00115794,-0.38657,-0.00565417,-0.0647598,0.00172322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.024,0.60136,-1.11675,0.0163175,-0.897257,-0.241028,-0.0134618,-0.0136016,1.93644e-17,-0.486516,-0.00115794,-0.386607,-0.0056539,-0.0647938,0.00172408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.026,0.60137,-1.11845,0.221591,-0.97282,-0.235109,-0.00164886,-0.0136013,-2.4729e-17,-0.488204,-0.00114092,-0.387598,-0.00565697,-0.0648423,0.00172502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.028,0.601381,-1.56056,-0.175216,-0.909179,-0.228397,-0.0143454,-0.0136012,2.1206e-17,-0.489116,-0.00112388,-0.387869,-0.00565787,-0.0648882,0.00172569,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03,0.601392,-1.15253,0.0163569,-0.833826,-0.227612,0.0102381,-0.0136034,1.38283e-17,-0.488327,-0.00112388,-0.387081,-0.00565581,-0.0648174,0.00172411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.032,0.601402,-1.15255,0.0163585,-0.897745,-0.233551,-0.00162187,-0.013604,1.38283e-17,-0.488327,-0.00112388,-0.387081,-0.00565581,-0.0648174,0.00172411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.034,0.601413,-1.15256,0.0163602,-0.897749,-0.233559,-0.00162115,-0.0136046,1.38283e-17,-0.488327,-0.00112388,-0.387081,-0.00565581,-0.0648174,0.00172411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.036,0.601423,-1.37401,-0.0862484,-0.897959,-0.240288,0.0110542,-0.0164307,-1.72464e-17,-0.489174,-0.00110685,-0.387288,-0.00565612,-0.0647941,0.00172417,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.038,0.601434,-0.948929,0.112149,-0.897723,-0.234365,-0.000794771,-0.0110377,-1.16692e-18,-0.488295,-0.00112388,-0.387049,-0.00565566,-0.0647832,0.00172367,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04,0.601445,-1.81617,-0.0862283,-0.898206,-0.234375,-0.000817405,-0.0136065,1.44194e-18,-0.490111,-0.00108983,-0.387528,-0.00565714,-0.0648066,0.00172412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.042,0.601455,-0.98471,0.112186,-0.898209,-0.234383,-0.000816615,-0.0136071,1.44194e-18,-0.490111,-0.00108983,-0.387528,-0.00565714,-0.0648066,0.00172412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.044,0.601466,-1.18838,0.0164021,-0.898244,-0.22767,-0.0135014,-0.0136073,-9.87765e-18,-0.490143,-0.00108982,-0.38756,-0.0056573,-0.0648408,0.00172456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
