0.002,-0.290954,-3.86797,0.513877,-7.90607,-0.162496,-0.361608,-0.0467986,-1.9936e-17,-5.85215,-0.0502965,-8.19431,-0.000418911,-0.449685,0.00864513,0,0.12791,0,0.0694564,0,0,0,0,-0.00356534,0,0.0440506,0,0,0,-0.290954,1.85627,0.564174,0.218784,-0.162077,0.0880772,-0.0554437
0.004,-0.290956,-3.79304,0.757884,-7.90894,-0.162503,-0.361607,-0.0468012,4.19715e-17,-5.85282,-0.0503214,-8.1944,-0.000419115,-0.449687,0.00864513,0,0.122044,0,0.066671,0,0,0,0,0.0412183,0,0.045369,0,0,0,-0.290956,1.93774,0.808205,0.218785,-0.162084,0.0880798,-0.0554463
0.006,-0.290958,-3.55365,0.776161,-7.91154,-0.162509,-0.361603,-0.0468037,-1.9936e-17,-5.85215,-0.0502965,-8.19431,-0.000418911,-0.449685,0.00864513,0,0.116397,0,0.0639899,0,0,0,0,-0.00526409,0,0.0406605,0,0,0,-0.290958,2.1821,0.826457,0.218786,-0.16209,0.0880823,-0.0554488
0.008,-0.29096,-3.50407,0.607403,-7.91367,-0.162515,-0.361601,-0.0468063,-1.9936e-17,-5.85215,-0.0502965,-8.19431,-0.000418911,-0.449685,0.00864513,0,0.138811,0,0.0618576,0,0,0,0,-0.00479913,0,0.039177,0,0,0,-0.29096,2.20927,0.657699,0.218787,-0.162096,0.0880848,-0.0554514
0.01,-0.290962,-3.78267,0.776175,-7.91663,-0.162522,-0.361598,-0.0468088,-1.9936e-17,-5.85215,-0.0502965,-8.19431,-0.000418911,-0.449685,0.00864513,0,0.104543,0,0.0588915,0,0,0,0,-0.00436214,0,0.0377472,0,0,0,-0.290962,1.96494,0.826471,0.218788,-0.162103,0.0880873,-0.0554539
0.012,-0.290964,-3.54257,0.607366,-7.91894,-0.162528,-0.361594,-0.0468114,-7.88476e-18,-5.85144,-0.0503478,-8.19423,-0.000419109,-0.449684,0.00864505,0,0.0995574,0,0.0565036,0,0,0,0,-0.0483405,0,0.0334394,0,0,0,-0.290964,2.20931,0.657714,0.21879,-0.162109,0.0880899,-0.0554565
0.014,-0.290965,-3.4937,0.776137,-7.99496,-0.162535,-0.361592,-0.046814,-7.88476e-18,-5.85144,-0.0503478,-8.19423,-0.000419109,-0.449684,0.00864505,0,0.121261,0,0.0316088,0,0,0,0,-0.0455017,0,0.032337,0,0,0,-0.290965,2.23647,0.826485,0.167658,-0.162115,0.0880924,-0.055459
0.016,-0.290967,-3.77024,0.607379,-7.8885,-0.183096,-0.382152,-0.0468157,2.34349e-17,-5.85144,-0.0503482,-8.19423,-0.000415545,-0.449688,0.00864589,0,0.0890592,0,0.052849,0,0,0,0,-0.0428098,0,0.0312698,0,0,0,-0.290967,1.99214,0.657728,0.25288,-0.18268,0.0675364,-0.0554616
0.018,-0.290969,-3.5008,0.589141,-7.85019,-0.163334,-0.362381,-0.0468182,2.34349e-17,-5.85144,-0.0503482,-8.19423,-0.000415545,-0.449688,0.00864589,0,0.114129,0,0.0741174,0,0,0,0,-0.0402575,0,0.0302367,0,0,0,-0.290969,2.23651,0.63949,0.269926,-0.162919,0.0873067,-0.0554641
0.02,-0.290971,-3.31612,0.664357,-7.96081,-0.163341,-0.362377,-0.0468209,3.73564e-17,-5.85073,-0.0503995,-8.19415,-0.000415743,-0.449687,0.00864581,0,0.13518,0,0.0486297,0,0,0,0,-0.0822201,0,0.0263068,0,0,0,-0.290971,2.39943,0.714756,0.184706,-0.162925,0.0873091,-0.0554667
