0.002,0,-0.00491417,0.000319285,0.206576,0,0,0,-0.00178964,-0.00388246,0.000228061,0.207258,-0.00861876,-0.0057722,0.0252752,0.00389231,-0.00884603,-0.000614498,0.00559263,0.0283617,0.0211454,-0.0528956,0.000933905,-0.00266729,0.000531192,-0.0291409,0.0187193,-0.0012957,0.0032388,-0.138865,0.347569,-0.0199193,-0.285841,-1.01388,-0.756127,1.8894,-0.00234547,0.233206,-0.00107415,-0.95434,-0.00665004,-0.127556,0.0171916
0.004,0,-0.00494132,0.000273673,0.206576,0,0,0,-0.00178964,-0.00390961,0.000182448,0.207343,-0.00861876,-0.0057722,0.0252752,0.00370697,-0.00907122,-0.00167124,0.00532631,0.0270111,0.0201385,-0.0503768,0.000686695,-0.00555645,-0.00564936,-0.0101421,0.0137642,-0.000952717,0.00238147,-0.136665,0.325656,-0.0441312,-0.27857,-0.997754,-0.744096,1.8594,-0.00269154,0.221506,-0.0259405,-0.840151,-0.0545483,-0.15909,0.0173495
0.006,0,-0.00494132,0.000364897,0.206661,0,0,0,-0.00178964,-0.00390961,0.000182448,0.207343,-0.00861876,-0.0057722,0.0252752,0.00353044,-0.00863926,0.000580349,0.00710175,0.0257249,0.0191795,-0.0479779,0.000504923,-0.00408563,-0.00415394,-0.00745746,0.0101207,-0.000700527,0.00175108,-0.13436,0.320434,0.0115795,-0.223033,-0.980867,-0.731495,1.82798,-0.00299933,0.225783,-0.0225789,-0.782984,-0.0978697,-0.187331,0.0174535
0.008,0,-0.00494132,0.000364897,0.206661,0,0,0,-0.00178964,-0.00393676,0.000228061,0.207343,-0.00861876,-0.0057722,0.025378,0.00336233,-0.00822786,0.000552713,0.00676357,0.0244999,0.0182662,-0.0456932,0.000371267,-0.00660439,0.00299405,-0.00548343,0.00744172,-0.000515094,0.0149121,-0.131965,0.31497,0.0103701,-0.220464,-0.963326,-0.718408,1.79533,-0.0032717,0.21376,0.00637851,-0.729356,-0.136942,-0.212521,0.0757535
0.01,0,-0.00494132,0.000364897,0.206661,0,0,0,-0.00178964,-0.00390961,0.000182448,0.207428,-0.00861876,-0.0057722,0.0252752,0.00320222,-0.00783606,0.000526393,0.0064415,0.0233332,0.0173964,-0.0435174,0.00027299,-0.00126135,-0.00383779,0.00725181,0.00547185,-0.000378745,-0.0026392,-0.129493,0.3093,0.00924963,-0.217634,-0.945231,-0.704908,1.76164,-0.00351133,0.233152,-0.0190851,-0.630749,-0.17207,-0.234888,0.0119709
0.012,0,-0.00491417,0.000319285,0.206661,0,0,0,-0.00178964,-0.00388246,0.000228061,0.207428,-0.0087769,-0.0057722,0.0252752,0.00304973,-0.00681648,-0.000584676,0.00613476,0.0222221,0.016568,-0.0414451,0.000200728,0.00266523,0.00321381,0.00533222,-0.0169031,-0.000278489,-0.00194059,-0.126957,0.318847,-0.0176449,-0.214574,-0.926675,-0.691064,1.72709,-0.00372073,0.250212,0.0095763,-0.588191,-0.293193,-0.254643,0.0123364
0.014,0,-0.00494132,0.000364897,0.206661,0,0,0,-0.00178964,-0.00393676,0.000228061,0.207514,-0.00885597,-0.00569312,0.0251725,0.0029045,-0.00713832,0.000529169,0.00584263,0.0211639,0.015779,-0.0394715,0.000147594,-0.0052283,0.0023631,0.015202,-0.0228958,0.0102623,-0.0150278,-0.12437,0.296001,0.00971548,-0.211312,-0.907742,-0.676941,1.69184,-0.00390221,0.218945,0.00969413,-0.499944,-0.357565,-0.227158,-0.0456055
0.016,0,-0.00494132,0.000364897,0.206576,0,0,0,-0.00178964,-0.00393676,0.000228061,0.207514,-0.00885597,-0.00585127,0.0252752,0.0027662,-0.0067984,0.00050397,0.00353533,0.0201561,0.0150276,-0.0375919,0.000108525,-0.00384434,0.00173757,0.0111779,-0.0168352,-0.0133724,0.0025407,-0.12174,0.289999,0.00865287,-0.256185,-0.888512,-0.662596,1.65603,-0.00405798,0.220871,0.00977903,-0.467079,-0.370317,-0.336189,0.0184337
0.018,0,-0.00494132,0.000364897,0.206661,0,0,0,-0.00178964,-0.00399107,0.000228061,0.207514,-0.00885597,-0.00585127,0.0252752,0.00263447,-0.00647467,0.000479972,0.00539606,0.0191963,0.014312,-0.0358019,7.97979e-05,-0.0100153,0.00127763,0.00821905,-0.0123788,-0.00983268,0.00186816,-0.119079,0.283898,0.00766944,-0.199683,-0.869055,-0.648082,1.61979,-0.00419006,0.191335,0.00983386,-0.436211,-0.381043,-0.344671,0.018232
0.02,0,-0.00494132,0.000364897,0.206661,0,0,0,-0.00178964,-0.00399107,0.000228061,0.207514,-0.0087769,-0.0057722,0.0252752,0.00250902,-0.00616635,0.000457116,0.0051391,0.0182822,0.0136305,-0.034097,5.86749e-05,-0.0073642,0.000939431,0.00604342,0.00136678,0.00323894,0.00137365,-0.116396,0.27772,0.00676004,-0.196292,-0.849436,-0.633448,1.58325,-0.00430036,0.194893,0.00986129,-0.407223,-0.345083,-0.306757,0.0180077
