0.002,0.330456,2.94833,0.18039,-9.36826,-0.17282,-0.481327,-0.078813,1.16009e-16,1.32358,-0.110184,-8.95995,-0.0200909,-0.521785,-0.000768397,0,0.0456993,0,-0.0112564,0,0,0,0.330456,1.62475,0.290574,-0.408312,-0.152729,0.0404574,-0.0780446
0.004,0.330458,2.92119,0.0116278,-9.45348,-0.172823,-0.481326,-0.076247,1.16009e-16,1.32358,-0.110184,-8.95995,-0.0200909,-0.521785,-0.000768397,0,0.0334824,0,-0.00830167,0,0,0,0.330458,1.59761,0.121812,-0.493536,-0.152732,0.0404589,-0.0754786
0.006,0.33046,3.16603,-0.00679709,-9.47062,-0.172828,-0.481325,-0.0734259,-1.77528e-17,1.32405,-0.110366,-8.96003,-0.0200924,-0.521786,-0.00077017,0,-0.164547,0,0.148211,0,0,0,0.33046,1.84197,0.103569,-0.510583,-0.152736,0.0404605,-0.0726558
0.008,0.330462,3.05744,0.0684648,-9.43653,-0.213948,-0.481322,-0.0759949,-6.21508e-17,1.32405,-0.110366,-8.96003,-0.0200922,-0.521784,-0.000767886,0,-0.124297,0,0.109447,0,0,0,0.330462,1.73338,0.178831,-0.476497,-0.193856,0.0404621,-0.075227
0.01,0.330464,3.05757,0.0684694,-9.33415,-0.153856,-0.50188,-0.0788227,1.33666e-18,1.32418,-0.110364,-8.95991,-0.0200901,-0.521785,-0.000767544,0,-0.102392,0,-0.0784996,0,0,0,0.330464,1.73339,0.178833,-0.374235,-0.133766,0.0199052,-0.0780551
0.012,0.330466,2.78548,0.255661,-9.40236,-0.194188,-0.46155,-0.0734313,1.3894e-16,1.32358,-0.110183,-8.95995,-0.0200922,-0.521783,-0.000767597,0,0.118327,0,-0.0556858,0,0,0,0.330466,1.4619,0.365845,-0.442415,-0.174096,0.060233,-0.0726637
0.014,0.330468,3.13844,0.0116381,-9.4535,-0.153863,-0.501877,-0.0788277,8.50547e-17,1.32358,-0.110184,-8.95995,-0.0200901,-0.521785,-0.000767252,0,0.0877648,0,-0.040932,0,0,0,0.330468,1.81486,0.121822,-0.49355,-0.133773,0.0199083,-0.0780604
0.016,0.33047,2.8941,0.180406,-9.41941,-0.194195,-0.461547,-0.0734366,1.3894e-16,1.32358,-0.110183,-8.95995,-0.0200922,-0.521783,-0.000767597,0,0.0651672,0,-0.0300696,0,0,0,0.33047,1.57052,0.290589,-0.459464,-0.174103,0.0602361,-0.072669
0.018,0.330472,3.13906,0.0114635,-9.41938,-0.17443,-0.481313,-0.0788321,-6.17096e-17,1.32418,-0.110363,-8.95991,-0.0200908,-0.521783,-0.000766404,0,-0.149237,0,-0.0246303,0,0,0,0.330472,1.81488,0.121827,-0.459467,-0.154339,0.0404699,-0.0780657
0.02,0.330474,3.03047,0.086726,-9.41938,-0.153875,-0.460752,-0.0762673,-6.50163e-17,1.32418,-0.110363,-8.95991,-0.0200916,-0.521782,-0.000767548,0,-0.113726,0,-0.0185186,0,0,0,0.330474,1.70629,0.197089,-0.45947,-0.133784,0.0610299,-0.0754997
0.022,0.330476,3.30256,0.086896,-9.41934,-0.173647,-0.480518,-0.0762696,-2.16671e-17,1.32476,-0.110195,-8.95987,-0.0200916,-0.521782,-0.000767236,0,-0.284213,0,-0.0165272,0,0,0,0.330476,1.9778,0.197091,-0.459473,-0.153555,0.0412638,-0.0755024
0.024,0.330478,2.94904,-0.00677444,-9.41939,-0.17365,-0.480517,-0.0762726,-6.50163e-17,1.32418,-0.110363,-8.95991,-0.0200916,-0.521782,-0.000767548,0,-0.0193363,0,-0.010368,0,0,0,0.330478,1.62486,0.103589,-0.459476,-0.153559,0.0412655,-0.075505
0.026,0.151516,3.05823,0.255665,-9.41935,-0.153095,-0.501075,-0.0762761,6.9189e-17,1.32476,-0.110196,-8.95987,-0.020091,-0.521784,-0.000768376,0,-0.21407,0,-0.0104174,0,0,0,0.151516,1.73347,0.36586,-0.459479,-0.133004,0.0207086,-0.0755077
0.028,0.30309,2.92191,0.0114745,-9.41939,-0.172866,-0.481306,-0.076279,-1.021e-17,1.32418,-0.110363,-8.95991,-0.020091,-0.521784,-0.000768688,0,0.0337238,0,-0.00576289,0,0,0,0.30309,1.59773,0.121838,-0.459482,-0.152775,0.040478,-0.0755103
0.03,0.482056,2.89417,0.180422,-9.41943,-0.172871,-0.481305,-0.0734574,3.85967e-17,1.32358,-0.110183,-8.95995,-0.0200924,-0.521785,-0.000769881,0,0.220783,0,-0.00182779,0,0,0,0.482056,1.57059,0.290605,-0.459485,-0.152779,0.0404796,-0.0726875
0.032,0.330486,2.86703,0.0116588,-9.41943,-0.193432,-0.460743,-0.0788515,1.38289e-16,1.32358,-0.110184,-8.95995,-0.0200916,-0.521783,-0.000767257,0,0.165714,0,-0.00103756,0,0,0,0.330486,1.54345,0.121842,-0.459488,-0.173341,0.0610397,-0.0780842
0.034,0.330488,2.83989,0.180425,-9.41944,-0.153109,-0.50107,-0.0762867,1.16009e-16,1.32358,-0.110184,-8.95995,-0.0200909,-0.521785,-0.000768397,0,0.124831,0,-0.000483943,0,0,0,0.330488,1.51631,0.290609,-0.459491,-0.133018,0.020715,-0.0755183
0.036,0.33049,3.2206,-0.0820209,-9.36827,-0.193439,-0.460739,-0.0762885,-6.50163e-17,1.32418,-0.110363,-8.95991,-0.0200916,-0.521782,-0.000767548,0,-0.103253,0,-0.00265274,0,0,0,0.33049,1.89642,0.0283422,-0.408361,-0.173348,0.0610429,-0.0755209
0.038,0.330492,3.13916,0.162006,-9.45349,-0.173675,-0.480505,-0.0762911,-6.50163e-17,1.32418,-0.110363,-8.95991,-0.0200916,-0.521782,-0.000767548,0,-0.0779255,0,-0.00215346,0,0,0,0.330492,1.81498,0.272369,-0.493585,-0.153583,0.0412768,-0.0755236
0.04,0.330494,3.03115,0.0869159,-9.41937,-0.173679,-0.480503,-0.0762935,-2.16671e-17,1.32476,-0.110195,-8.95987,-0.0200916,-0.521782,-0.000767236,0,-0.256202,0,-0.00430651,0,0,0,0.330494,1.70639,0.197111,-0.459499,-0.153587,0.0412784,-0.0755262
0.042,0.330496,2.75908,0.08675,-9.41941,-0.153123,-0.501063,-0.0762976,-1.021e-17,1.32418,-0.110363,-8.95991,-0.020091,-0.521784,-0.000768688,0,0.00312532,0,-0.00120811,0,0,0,0.330496,1.4349,0.197113,-0.459502,-0.133032,0.0207216,-0.0755289
0.044,0.330498,2.97569,0.0869323,-9.41945,-0.172896,-0.481294,-0.0734759,3.85967e-17,1.32358,-0.110183,-8.95995,-0.0200924,-0.521785,-0.000769881,0,0.198983,0,0.00157834,0,0,0,0.330498,1.65211,0.197116,-0.459505,-0.152803,0.040491,-0.072706
0.046,0.3305,3.38412,0.180427,-9.41938,-0.172898,-0.481291,-0.0788712,6.9189e-17,1.32476,-0.110196,-8.95987,-0.020091,-0.521784,-0.000768376,0,-0.244899,0,-0.00357721,0,0,0,0.3305,2.05937,0.290623,-0.459508,-0.152807,0.0404925,-0.0781028
0.048,0.330502,2.92258,0.0116646,-9.41938,-0.172901,-0.48129,-0.0763052,6.9189e-17,1.32476,-0.110196,-8.95987,-0.020091,-0.521784,-0.000768376,0,-0.185663,0,-0.00316777,0,0,0,0.330502,1.59783,0.12186,-0.459511,-0.15281,0.0404941,-0.0755368
0.05,0.330504,2.89487,-0.00674494,-9.41942,-0.193465,-0.460728,-0.073483,-3.75318e-17,1.32418,-0.110362,-8.95991,-0.0200931,-0.521782,-0.000769032,0,0.05639,0,-0.000253297,0,0,0,0.330504,1.57069,0.103617,-0.459514,-0.173372,0.0610542,-0.072714
0.052,0.330506,2.867,0.349207,-9.47072,-0.194259,-0.501055,-0.0760528,6.82963e-17,1.32346,-0.110187,-8.96007,-0.0200922,-0.521785,-0.000767594,0,0.246915,0,0.159613,0,0,0,0.330506,1.54355,0.459394,-0.510649,-0.174166,0.0207296,-0.0752852
