0.002,-0.00635312,-0.00118591,0.214161,-0.00719478,-0.000684182,0.212627,-0.00358107,-0.00525686,0.0146855,0.00531661,0.000569679,0.00153982,0.0443759,0.038295,-0.419236,0.146142,0.0151888,-0.266913
0.004,-0.00638027,-0.0011403,0.214161,-0.00719478,-0.000684182,0.212627,-0.00405697,-0.00392053,0.0139862,0.00390927,0.000418882,0.00113222,0.0309317,0.0682888,-0.415923,0.142273,0.0178065,-0.265528
0.006,-0.00635312,-0.00109469,0.214076,-0.00716763,-0.00063857,0.212627,-0.00321735,-0.00264783,0.0112911,0.00646786,0.0063449,0.000832517,0.0494498,0.0953392,-0.460286,0.153833,0.0459977,-0.263669
0.008,-0.00635312,-0.00109469,0.214076,-0.00719478,-0.000684182,0.212712,-0.00306414,-0.00252175,0.0107535,0.00116238,-0.00137153,0.0118914,0.0507428,0.0938013,-0.451169,0.133187,0.0197493,-0.213074
0.01,-0.00632597,-0.00104908,0.214076,-0.00719478,-0.000684182,0.212542,-0.0022718,-0.00131566,0.0102414,0.000854693,-0.00100848,-0.0138149,0.0671918,0.118051,-0.441877,0.12955,0.0217536,-0.311634
0.012,-0.00635312,-0.00109469,0.214076,-0.00719478,-0.000684182,0.212456,-0.00281005,-0.00233901,0.0097537,0.000628451,-0.000741528,-0.0214373,0.0511767,0.0880639,-0.432447,0.125956,0.0235222,-0.352012
0.014,-0.00635312,-0.00109469,0.214076,-0.00714048,-0.000684182,0.212542,-0.00267624,-0.00222763,0.00928924,0.00764889,-0.000545241,-0.00448341,0.0519257,0.0865223,-0.422913,0.153194,0.0250731,-0.291216
0.016,-0.00635312,-0.00109469,0.214076,-0.00716763,-0.00063857,0.212456,-0.0025488,-0.00212155,0.00884689,0.00203079,0.00563598,-0.0145759,0.0524873,0.0849279,-0.413306,0.131379,0.0522801,-0.332034
0.018,-0.00635312,-0.00109469,0.214076,-0.00716763,-0.00063857,0.212456,-0.00242743,-0.00202053,0.00842561,0.00149323,0.00414411,-0.0107176,0.0528777,0.0832891,-0.403655,0.126685,0.0509819,-0.319993
0.02,-0.00635312,-0.00109469,0.214076,-0.00716763,-0.00063857,0.212456,-0.00231183,-0.00192431,0.00802439,0.00109796,0.00304714,-0.00788057,0.0531119,0.0816138,-0.393986,0.12214,0.0496888,-0.308346
0.022,-0.00632597,-0.00104908,0.214076,-0.00714048,-0.000684182,0.212456,-0.00155532,-0.000746676,0.00764228,0.00440072,-0.00379635,-0.00579454,0.0685951,0.105766,-0.384323,0.133132,0.022546,-0.297083
0.024,-0.00635312,-0.00109469,0.214076,-0.00719478,-0.000684182,0.212456,-0.00212768,-0.00179712,0.00727836,-0.00395097,-0.00279144,-0.00426069,0.0517009,0.0757192,-0.374687,0.0966261,0.0237329,-0.286193
0.026,-0.00632597,-0.0011403,0.214076,-0.00714048,-0.000684182,0.212456,-0.00137994,-0.00279755,0.00693177,0.00428167,-0.00205253,-0.00313286,0.0670425,0.0482939,-0.365097,0.12486,0.0247555,-0.275666
0.028,-0.00629882,-0.00109469,0.214076,-0.00714048,-0.000684182,0.212456,-0.000667793,-0.00157833,0.00660169,0.00314829,-0.00150921,-0.00230357,0.0808057,0.0750232,-0.35557,0.119404,0.0256269,-0.265493
0.03,-0.00629882,-0.00109469,0.214076,-0.00714048,-0.000684182,0.212542,-0.000635994,-0.00150317,0.00628732,0.00231492,-0.00110971,0.00958547,0.077715,0.0732402,-0.346123,0.114184,0.0263592,-0.207353
0.032,-0.00629882,-0.00109469,0.214161,-0.00714048,-0.000684182,0.212542,-0.000605708,-0.00143159,0.008017,0.00170214,-0.000815966,0.00704814,0.0747354,0.0714568,-0.288458,0.109191,0.0269637,-0.202459
0.034,-0.00629882,-0.00109469,0.214076,-0.00714048,-0.000684182,0.212542,-0.000576865,-0.00136342,0.00560616,0.00125158,-0.000599975,0.00518245,0.0718633,0.0696772,-0.332123,0.104414,0.0274508,-0.197561
0.036,-0.00629882,-0.00109469,0.214161,-0.00711333,-0.00063857,0.212542,-0.000549395,-0.00129849,0.00736828,0.00451367,0.00559574,0.00381063,0.0690953,0.0679051,-0.274353,0.115235,0.0536876,-0.19267
0.038,-0.00629882,-0.00109469,0.214076,-0.00711333,-0.00063857,0.212542,-0.000523233,-0.00123666,0.00498833,0.00331888,0.00411451,0.00280193,0.0664279,0.0661437,-0.317954,0.109399,0.0515062,-0.187797
0.04,-0.00629882,-0.00109469,0.214161,-0.00708618,-0.000684182,0.212542,-0.000498318,-0.00117777,0.00677987,0.00603554,-0.00301454,0.00206024,0.0638579,0.0643962,-0.260157,0.119247,0.0235536,-0.182952
0.042,-0.00627167,-0.0011403,0.214076,-0.00708618,-0.000684182,0.212542,0.000171843,-0.00220769,0.00442794,0.0044379,-0.00221657,0.00151489,0.0767733,0.0368078,-0.303767,0.112519,0.0240036,-0.178142
0.044,-0.00627167,-0.0011403,0.214161,-0.00708618,-0.000684182,0.212542,0.00016366,-0.00210256,0.00624616,0.00326316,-0.00162983,0.00111389,0.0729225,0.0375581,-0.246011,0.106161,0.0243573,-0.173375
0.046,-0.00624452,-0.00109469,0.214076,-0.00705903,-0.000729794,0.212542,0.000802298,-0.000916438,0.00391965,0.00599098,-0.00723229,0.000819034,0.0846557,0.0640107,-0.289689,0.115545,-0.00123435,-0.168658
0.048,-0.00624452,-0.00109469,0.214076,-0.00705903,-0.000729794,0.212542,0.000764093,-0.000872799,0.003733,0.00440514,-0.00531786,0.000602231,0.0797148,0.0620016,-0.280339,0.108403,0.0014133,-0.163997
0.05,-0.00624452,-0.00109469,0.214161,-0.00705903,-0.000729794,0.212456,0.000727708,-0.000831237,0.00558431,0.00323907,-0.00391019,-0.0108365,0.0750526,0.0600387,-0.22291,0.101679,0.00381159,-0.207709
0.052,-0.00624452,-0.00109469,0.214076,-0.00705903,-0.000729794,0.212542,0.000693055,-0.000791654,0.00328932,0.00238167,-0.00287514,0.00331129,0.0706536,0.0581222,-0.266938,0.0953497,0.00597827,-0.150264
0.054,-0.00624452,-0.00109469,0.214076,-0.00705903,-0.000729794,0.212542,0.000660052,-0.000753956,0.00313268,0.00175123,-0.00211407,0.00243477,0.0665034,0.056252,-0.257956,0.0893926,0.00792995,-0.14613
