0.002,3.15631,-0.100222,3.44091,2.23363,0.00274284,3.45976,0.122459,0,0.0593189,0.0502652,0,0
0.004,3.62983,-0.19599,3.39469,2.23604,0.00276196,3.4604,-0.294414,0,0.0187155,0.100528,0,0
0.006,3.26383,-0.310032,3.38909,2.2338,0.00275248,3.45906,0.076164,0,0.161501,0.150788,0,0
0.008,3.87987,-0.1002,3.47922,2.23622,0.0027716,3.45971,-0.337326,0,0.097494,0.201041,0,0
0.01,3.52169,-0.195997,3.43629,2.23503,0.00276195,3.45939,-0.0124311,0,0.0953989,0.251286,0,0
0.012,3.71567,-0.310019,3.43661,2.23622,0.0027716,3.45971,-0.192436,0,0.0632014,0.301521,0,0
0.014,3.34368,-0.214255,3.53072,2.23482,0.00275249,3.46008,0.257205,0,-0.0406669,0.351745,0,0
0.016,3.38033,-0.214258,3.4455,2.23482,0.00275249,3.46008,0.220778,0,-0.0202004,0.401955,0,0
0.018,3.70204,-0.21426,3.4455,2.23482,0.00275249,3.46008,0.192552,0,-0.00468506,0.452148,0,0
0.02,3.89599,-0.100222,3.44583,2.23604,0.00276196,3.4604,-0.0334844,0,-0.00986817,0.502324,0,0
0.022,3.95536,-0.0819605,3.44648,2.23846,0.00278107,3.46105,-0.425469,0,-0.0330707,0.55248,0,0
0.024,3.726,-0.291787,3.44615,2.23723,0.00277161,3.46073,-0.0900788,0,-0.00388623,0.602614,0,0
0.026,4.05441,-0.310034,3.44616,2.23723,0.00277161,3.46073,-0.042993,0,0.00474067,0.652725,0,0
0.028,3.96876,-0.214251,3.44616,2.23723,0.00277161,3.46073,-0.00495943,0,0.0117062,0.70281,0,0
0.03,4.01764,0.0137974,3.44583,2.23604,0.00276196,3.4604,0.228948,0,0.0342086,0.752867,0,0
0.032,3.92392,-0.291815,3.44551,2.23482,0.00275249,3.46008,0.416962,0,0.0538753,0.802894,0,0
0.034,3.82117,-0.424111,3.39698,2.23139,0.00273337,3.45842,0.823724,0,0.213688,0.852889,0,0
0.036,4.42996,-0.00447297,3.4878,2.23363,0.00274284,3.45976,0.409468,0,0.0357882,0.902851,0,0
0.038,4.06586,-0.310076,3.44519,2.23363,0.00274284,3.45976,0.346421,0,0.0421283,0.952777,0,0
0.04,3.96623,-0.214302,3.44588,2.23342,0.00273339,3.46045,0.459024,0,-0.0639747,1.00267,0,0
0.042,4.43013,-0.100274,3.44588,2.23342,0.00273339,3.46045,0.379426,0,-0.0344185,1.05251,0,0
0.044,4.3442,-0.196062,3.44589,2.23342,0.00273339,3.46045,0.318853,0,-0.0125114,1.10232,0,0
0.046,4.53652,-0.310094,3.44589,2.23342,0.00273339,3.46045,0.271744,0,0.00346809,1.15209,0,0
0.048,4.59307,0.12778,3.44589,2.23345,0.00273321,3.46045,0.233891,0,0.014992,1.2018,0,0
0.05,4.36324,-0.273618,3.44556,2.23223,0.00272374,3.46012,0.425208,0,0.0403265,1.25148,0,0
0.052,4.26233,-0.405905,3.44524,2.231,0.00271427,3.4598,0.568724,0,0.0618285,1.3011,0,0
0.054,4.58341,-0.214336,3.44524,2.231,0.00271427,3.4598,0.468101,0,0.0632426,1.35067,0,0
0.056,4.63396,-0.214338,3.49313,2.23202,0.00271428,3.46082,0.337143,0,-0.065449,1.40018,0,0
