0.002,-0.532,2.01941,0.0447159,-9.13693,-0.0559648,-0.462943,-0.0733195,1.30948e-16,0.374115,-0.217195,-8.91974,-0.0200837,-0.521215,-0.00096957,0,-0.0275134,0,0.0350227,0,0,0,0,0.312828,0,0.00253774,0,0,0,-0.532,1.67281,0.261911,-0.252219,-0.0358811,0.0582713,-0.07235
0.004,-0.532004,2.48305,-0.311229,-9.17264,-0.0559694,-0.462941,-0.0679302,3.723e-17,0.374743,-0.217368,-8.91969,-0.0200852,-0.521214,-0.000971327,0,-0.0260784,0,0.0333602,0,0,0,0,0.0389478,0,-0.000260102,0,0,0,-0.532004,2.13438,-0.0938615,-0.286309,-0.0358842,0.0582728,-0.0669589
0.006,-0.532007,2.7622,0.101561,-9.16849,-0.055971,-0.46294,-0.0733259,1.31257e-16,0.374743,-0.217368,-8.91969,-0.0200837,-0.521214,-0.000969844,0,0.0901545,0,0.0375116,0,0,0,0,0.0302799,0,-1.56252e-05,0,0,0,-0.532007,2.2973,0.318929,-0.286311,-0.0358873,0.0582743,-0.0723561
0.008,-0.710975,2.28827,0.0446948,-9.17623,-0.0765326,-0.442376,-0.0707589,-1.05632e-16,0.375331,-0.217221,-8.91964,-0.0200837,-0.52121,-0.00096843,0,-0.0314224,0,0.0297214,0,0,0,0,-0.175185,0,-0.00271589,0,0,0,-0.710975,1.94436,0.261916,-0.286312,-0.0564489,0.0788343,-0.0697905
0.01,-0.559406,2.26227,-0.124215,-9.17768,-0.0362094,-0.482704,-0.0707634,1.31257e-16,0.374743,-0.217368,-8.91969,-0.0200837,-0.521214,-0.000969844,0,-0.029698,0,0.0283231,0,0,0,0,0.0662018,0,0.000510898,0,0,0,-0.559406,1.91723,0.0931529,-0.286314,-0.0161257,0.0385096,-0.0697936
0.012,-0.380445,2.37252,-0.0489532,-9.17902,-0.0559818,-0.462935,-0.0679425,3.723e-17,0.374743,-0.217368,-8.91969,-0.0200852,-0.521214,-0.000971327,0,-0.0280666,0,0.0269904,0,0,0,0,0.0502435,0,0.000543104,0,0,0,-0.380445,2.02585,0.168415,-0.286315,-0.0358966,0.0582789,-0.0669711
0.014,-0.710985,2.7036,-0.048805,-9.17738,-0.0765417,-0.483494,-0.0733367,-7.953e-17,0.375326,-0.217221,-8.91965,-0.0200835,-0.521215,-0.00096843,0,0.0309156,0,0.0285877,0,0,0,0,-0.159837,0,-0.00231302,0,0,0,-0.710985,2.29736,0.168416,-0.286317,-0.0564582,0.0377219,-0.0723683
0.016,-0.380452,2.49288,-0.0488034,-9.09815,-0.0567771,-0.463724,-0.0707712,-7.953e-17,0.375326,-0.217221,-8.91965,-0.0200835,-0.521215,-0.00096843,0,0.0373738,0,0.0566883,0,0,0,0,-0.120887,0,-0.00205907,0,0,0,-0.380452,2.08018,0.168418,-0.235186,-0.0366936,0.0574911,-0.0698027
0.018,-0.532027,2.34434,-0.142454,-9.21587,-0.0567803,-0.463724,-0.0707745,1.22313e-16,0.374741,-0.217368,-8.91969,-0.0200835,-0.521216,-0.000968702,0,0.0251552,0,0.0242303,0,0,0,0,0.106508,0,0.00102389,0,0,0,-0.532027,1.94444,0.0749146,-0.320409,-0.0366967,0.0574925,-0.0698058
0.02,-0.532031,2.25763,0.0263125,-9.18591,-0.0362251,-0.443161,-0.0707787,1.31257e-16,0.374743,-0.217368,-8.91969,-0.0200837,-0.521214,-0.000969844,0,-0.0344275,0,0.0201004,0,0,0,0,0.0801344,0,0.000946564,0,0,0,-0.532031,1.91731,0.243681,-0.286322,-0.0161414,0.0780524,-0.0698088
0.022,-0.710998,2.50458,0.0447062,-9.18679,-0.0559959,-0.462927,-0.0707815,1.11365e-17,0.375328,-0.217221,-8.91965,-0.0200837,-0.521213,-0.000969572,0,-0.0324266,0,0.0191763,0,0,0,0,-0.137786,0,-0.00199255,0,0,0,-0.710998,2.16168,0.261927,-0.286323,-0.0359123,0.0582862,-0.0698119
0.024,-0.55943,2.39774,-0.0305517,-9.23895,-0.055999,-0.462928,-0.0707845,-4.49797e-17,0.375185,-0.217221,-8.91979,-0.0200837,-0.521216,-0.000969572,0,-0.0305382,0,0.0182946,0,0,0,0,-0.0954849,0,0.155355,0,0,0,-0.55943,2.05309,0.186669,-0.337458,-0.0359154,0.0582877,-0.069815
0.026,-0.559433,2.39968,-0.0305501,-9.15443,-0.0560021,-0.462924,-0.0707876,1.11365e-17,0.375328,-0.217221,-8.91965,-0.0200837,-0.521213,-0.000969572,0,-0.0287562,0,0.0174533,0,0,0,0,-0.0804565,0,-0.0437535,0,0,0,-0.559433,2.05311,0.186671,-0.252238,-0.0359184,0.0582892,-0.069818
0.028,-0.380472,2.26504,-0.1242,-9.18937,-0.0560067,-0.462923,-0.0679669,3.723e-17,0.374743,-0.217368,-8.91969,-0.0200852,-0.521214,-0.000971327,0,-0.0270746,0,0.0166506,0,0,0,0,0.136469,0,-0.0296174,0,0,0,-0.380472,1.91738,0.0931681,-0.286328,-0.0359215,0.0582907,-0.0669956
0.03,-0.711012,2.52058,0.0447133,-9.10934,-0.0354498,-0.483482,-0.0733635,-4.91181e-17,0.375326,-0.217221,-8.91965,-0.0200836,-0.521216,-0.000970714,0,-0.0164901,0,0.0455022,0,0,0,0,-0.0958646,0,-0.0244224,0,0,0,-0.711012,2.16174,0.261934,-0.235197,-0.0153661,0.0377337,-0.0723928
0.032,-0.559443,2.59683,-0.12405,-9.22351,-0.0552205,-0.463713,-0.0707979,-4.91181e-17,0.375326,-0.217221,-8.91965,-0.0200836,-0.521216,-0.000970714,0,0.032591,0,0.0165541,0,0,0,0,-0.0731219,0,-0.0182468,0,0,0,-0.559443,2.18891,0.0931715,-0.32042,-0.0351369,0.0575029,-0.0698272
0.034,-0.559447,2.29253,0.0447168,-9.19319,-0.0757821,-0.44315,-0.0707998,1.11365e-17,0.375328,-0.217221,-8.91965,-0.0200837,-0.521213,-0.000969572,0,-0.0273723,0,0.0127888,0,0,0,0,-0.05612,0,-0.0136746,0,0,0,-0.559447,1.94457,0.261938,-0.286333,-0.0556984,0.0780628,-0.0698303
0.036,-0.55945,2.40279,-0.0305413,-9.19377,-0.0560174,-0.462917,-0.0708029,1.11365e-17,0.375328,-0.217221,-8.91965,-0.0200837,-0.521213,-0.000969572,0,-0.0257324,0,0.012212,0,0,0,0,-0.0433629,0,-0.0102844,0,0,0,-0.55945,2.05319,0.18668,-0.286335,-0.0359337,0.0582965,-0.0698333
0.038,-0.559454,1.93845,-0.124018,-9.19728,-0.0354621,-0.442356,-0.0708071,6.52454e-17,0.374117,-0.217195,-8.91973,-0.0200838,-0.521212,-0.000970712,0,-0.0816218,0,0.00879392,0,0,0,0,0.361084,0,-0.00203222,0,0,0,-0.559454,1.64596,0.0931768,-0.286336,-0.0153783,0.0788565,-0.0698364
