0.002,-9.61692,0.448508,-10.0146,-8.06669,0.0423002,-9.86696,-0.935556,0,-0.221715,-1.55023,0.406208,-0.147662
0.004,-9.58758,0.466905,-10.0994,-8.06448,0.0424485,-9.86655,-1.103,0,-0.201218,-1.5231,0.424457,-0.232884
0.006,-9.69513,0.204588,-10.014,-8.06341,0.0423971,-9.86634,-1.04081,0,-0.174342,-1.63172,0.162191,-0.147663
0.008,-9.69514,0.355112,-10.0481,-8.06341,0.0423971,-9.86634,-0.798,0,-0.140711,-1.63173,0.312715,-0.181753
0.01,-9.69295,0.542274,-10.0477,-8.0612,0.0425455,-9.86594,-0.994301,0,-0.137015,-1.63175,0.499729,-0.181753
0.012,-9.69407,0.204675,-9.99676,-8.0623,0.0424713,-9.86614,-0.558468,0,-0.0984405,-1.63177,0.162203,-0.130622
0.014,-9.55612,0.448852,-10.0304,-8.06009,0.0426197,-9.86573,-0.811104,0,-0.101504,-1.49603,0.406232,-0.164711
0.016,-9.52682,0.280114,-10.0812,-8.05792,0.0426426,-9.86532,-0.995175,0,-0.105099,-1.4689,0.237471,-0.215844
0.018,-9.49858,0.448957,-10.0469,-8.05681,0.0427169,-9.86512,-0.944632,0,-0.0966377,-1.44177,0.40624,-0.181756
0.02,-9.60719,0.373701,-10.0469,-8.05681,0.0427169,-9.86512,-0.710667,0,-0.0770325,-1.55038,0.330984,-0.181757
0.022,-9.46861,0.467358,-9.9947,-8.05396,0.0428653,-9.86407,-0.954262,0,-0.211236,-1.41465,0.424493,-0.130625
0.024,-9.84872,0.392103,-10.0288,-8.05396,0.0428653,-9.86407,-0.719481,0,-0.164098,-1.79477,0.349237,-0.164714
0.026,-9.35718,0.579265,-9.9766,-8.0511,0.0430138,-9.86302,-0.962927,0,-0.273324,-1.30608,0.536251,-0.113582
0.028,-9.57269,0.241689,-9.95872,-8.04939,0.0429621,-9.86218,-0.96001,0,-0.340938,-1.5233,0.198727,-0.0965387
0.03,-9.57224,0.392288,-10.0444,-8.04893,0.0430368,-9.86261,-0.882724,0,-0.156847,-1.52332,0.349251,-0.18176
0.032,-9.57115,0.392367,-10.0101,-8.04782,0.0431113,-9.86241,-0.853981,0,-0.133728,-1.52333,0.349255,-0.147673
0.034,-9.57006,0.392445,-10.0099,-8.04671,0.0431859,-9.86221,-0.829895,0,-0.115245,-1.52335,0.34926,-0.147673
0.036,-9.56837,0.205388,-9.9579,-8.045,0.0431341,-9.86136,-0.848148,0,-0.226315,-1.52336,0.162254,-0.096541
0.038,-9.43153,0.449492,-9.99179,-8.0439,0.0432087,-9.86116,-0.826547,0,-0.18572,-1.38763,0.406283,-0.13063
0.04,-9.53839,0.37431,-9.93981,-8.04215,0.043283,-9.86031,-0.846583,0,-0.275833,-1.49624,0.331027,-0.0794978
0.042,-9.5373,0.374389,-9.97369,-8.04104,0.0433576,-9.86011,-0.825907,0,-0.224485,-1.49626,0.331031,-0.113587
0.044,-9.80928,0.187308,-9.92212,-8.04151,0.0432826,-9.85967,-0.448917,0,-0.278189,-1.76778,0.144026,-0.0624544
0.046,-9.31842,0.337855,-9.90467,-8.03933,0.0433058,-9.85926,-0.719407,0,-0.235945,-1.27909,0.294549,-0.0454106
0.048,-9.53389,0.337933,-9.88678,-8.03758,0.0433801,-9.85841,-0.762037,0,-0.308643,-1.49631,0.294553,-0.0283666
0.05,-9.6703,0.244432,-10.0238,-8.03822,0.0433804,-9.85906,-0.521249,0,-0.113463,-1.63207,0.201052,-0.164721
0.052,-9.69682,0.22619,-9.90383,-8.03758,0.0433801,-9.85841,-0.403315,0,-0.206905,-1.65924,0.18281,-0.0454113
0.054,-9.45031,0.207972,-9.93751,-8.03541,0.0434033,-9.85801,-0.675338,0,-0.1769,-1.41491,0.164569,-0.0795
0.056,-9.69404,0.18973,-9.88573,-8.03477,0.043403,-9.85736,-0.521936,0,-0.251569,-1.65927,0.146327,-0.0283676
0.058,-9.58546,0.264992,-9.97095,-8.03477,0.043403,-9.85736,-0.365636,0,-0.187831,-1.55069,0.221589,-0.113589
0.06,-9.72058,0.17149,-9.83396,-8.03413,0.0434027,-9.85672,-0.280166,0,-0.254579,-1.68646,0.128087,0.0227647
0.062,-9.61089,0.246827,-9.90193,-8.03302,0.0434774,-9.85652,-0.380094,0,-0.200496,-1.57787,0.20335,-0.0454123
0.064,-9.6092,0.0597683,-9.84995,-8.03131,0.0434255,-9.85567,-0.487044,0,-0.27259,-1.57789,0.0163427,0.00572026
0.066,-9.88071,0.21029,-9.93517,-8.03131,0.0434255,-9.85567,-0.334414,0,-0.203435,-1.84941,0.166865,-0.0795009
0.068,-9.39096,0.0232311,-9.90088,-8.03024,0.043374,-9.85547,-0.420943,0,-0.158787,-1.36072,-0.0201428,-0.0454125
0.07,-9.60647,-0.0133089,-9.8489,-8.02853,0.0433221,-9.85462,-0.516988,0,-0.244309,-1.57794,-0.0566309,0.00572009
0.072,-9.60538,0.137287,-9.88279,-8.02742,0.0433968,-9.85442,-0.553831,0,-0.191896,-1.57796,0.0938902,-0.0283684
0.074,-9.74115,0.230793,-9.88279,-8.02742,0.0433968,-9.85442,-0.380142,0,-0.137806,-1.71372,0.187396,-0.0283684
0.076,-9.76767,0.0620292,-9.83101,-8.02678,0.0433965,-9.85377,-0.281972,0,-0.215386,-1.74089,0.0186327,0.0227643
0.078,-9.65909,0.13729,-9.8651,-8.02678,0.0433965,-9.85377,-0.16958,0,-0.15401,-1.63231,0.0938938,-0.0113241
0.08,-9.52229,0.043735,-9.86489,-8.02571,0.0433449,-9.85357,-0.283314,0,-0.116425,-1.49657,0.000390136,-0.011324
0.082,-9.6309,0.118996,-9.86489,-8.02571,0.0433449,-9.85357,-0.164117,0,-0.0750352,-1.60519,0.075651,-0.0113239
0.084,-9.76556,0.212576,-9.86469,-8.02461,0.0434196,-9.85337,-0.273083,0,-0.0538583,-1.74096,0.169157,-0.0113238
0.086,-9.79213,-0.143324,-9.81291,-8.024,0.0432929,-9.85272,-0.190399,0,-0.150461,-1.76812,-0.186617,0.039809
0.088,-9.68354,0.0824567,-9.89814,-8.024,0.0432929,-9.85272,-0.0910212,0,-0.0993363,-1.65954,0.0391638,-0.045412
0.09,-9.68356,0.0824572,-9.81291,-8.024,0.0432929,-9.85272,-0.0120111,0,-0.0582789,-1.65956,0.0391643,0.0398092
0.092,-9.68251,-0.104604,-9.8468,-8.02293,0.0432412,-9.85252,-0.152757,0,-0.037729,-1.65958,-0.147845,0.00572095
0.094,-9.40885,0.0459393,-9.84639,-8.02076,0.0432642,-9.85211,-0.456885,0,-0.0347872,-1.38809,0.00267507,0.00572112
0.096,-9.76182,-0.0475655,-9.84639,-8.02076,0.0432642,-9.85211,-0.289697,0,-0.0100672,-1.74106,-0.0908297,0.00572129
0.098,-9.78792,-0.0658623,-9.84618,-8.01969,0.0432125,-9.8519,-0.360631,0,-0.00188562,-1.76823,-0.109075,0.00572146
0.1,-9.54187,-0.0841597,-9.7942,-8.01798,0.0431604,-9.85106,-0.45339,0,-0.122667,-1.52389,-0.12732,0.0568543
0.102,-9.65113,-0.00890015,-9.9312,-8.01862,0.0431607,-9.8517,-0.252238,0,0.0507464,-1.63251,-0.0520608,-0.0794993
0.104,-9.51429,0.0846788,-9.86282,-8.01751,0.0432355,-9.8515,-0.330811,0,0.0451746,-1.49678,0.0414433,-0.0113223
0.106,-9.75806,-0.0842134,-9.81104,-8.01691,0.0431085,-9.85085,-0.228869,0,-0.0748991,-1.74115,-0.127322,0.0398105
0.108,-9.3758,-0.00893116,-9.79359,-8.01474,0.0431315,-9.85044,-0.516161,0,-0.0624828,-1.36106,-0.0520626,0.0568549
0.11,-9.5937,-0.196068,-9.93058,-8.01542,0.0430051,-9.85109,-0.299851,0,0.0981356,-1.57828,-0.239073,-0.0794987
0.112,-9.31939,-0.0455265,-9.81022,-8.0126,0.0430277,-9.85003,-0.601331,0,-0.0596312,-1.30679,-0.0885542,0.039811
0.114,-9.67347,-0.139107,-9.79338,-8.0137,0.0429529,-9.85024,-0.205586,0,-0.016674,-1.65976,-0.18206,0.0568554
0.116,-9.56488,-0.0638486,-9.8786,-8.0137,0.0429529,-9.85024,-0.0979607,0,0.00702319,-1.55118,-0.106802,-0.0283655
0.118,-9.42872,-0.157407,-9.84495,-8.01328,0.0429012,-9.85068,-0.17849,0,0.142406,-1.41544,-0.200308,0.00572316
