0.002,-0.00187336,0.000228061,0.208621,-0.00260641,0.000729794,0.208025,-0.00136037,-0.00131077,0.0420071,-8.30126e-06,-0.00605451,0.0387745,0.00610814,0.00734477,-0.139616,0.0772226,-0.0517009,-0.0444742
0.004,-0.00184621,0.000273673,0.208707,-0.00260641,0.000821018,0.20811,-0.000649159,-0.000162354,0.0420358,-6.10386e-06,0.00762195,0.0397899,0.0227509,0.0343384,-0.132284,0.0755462,0.00333577,-0.0431454
0.006,-0.00181906,0.000228061,0.208707,-0.00255211,0.000821018,0.208366,2.81839e-05,-0.00124063,0.0400341,0.0071823,0.00560437,0.0630951,0.0377947,0.00703008,-0.173644,0.104637,0.00153369,0.0547803
0.008,-0.00179191,0.000273673,0.208792,-0.00255211,0.000821018,0.208451,0.000673273,-9.55452e-05,0.0401568,0.00528111,0.00412086,0.0576727,0.0513542,0.0339591,-0.162454,0.100003,-0.000104324,0.046855
0.01,-0.00181906,0.000228061,0.208877,-0.00255211,0.000821018,0.208536,-5.21883e-06,-0.001177,0.0402737,0.00388317,0.00303005,0.0536857,0.0327542,0.00659314,-0.151936,0.0955735,-0.00158982,0.0395602
0.012,-0.00181906,0.000228061,0.208877,-0.00257926,0.000775406,0.208536,-4.97031e-06,-0.00112095,0.0383559,-0.000738127,-0.00380892,0.0394748,0.0312004,0.00761365,-0.190363,0.0759478,-0.0287908,-0.0154574
0.014,-0.00184621,0.000273673,0.208962,-0.00257926,0.000775406,0.208621,-0.000651165,1.84307e-05,0.0385585,-0.00054274,-0.00280068,0.0403048,0.0143291,0.0343792,-0.176474,0.0733656,-0.0275404,-0.0170136
0.016,-0.00184621,0.000273673,0.209047,-0.00255211,0.000821018,0.208792,-0.000620157,1.7553e-05,0.0387514,0.00319432,0.00397758,0.0521945,0.014385,0.0327212,-0.163476,0.0862484,-0.000486608,0.0299248
0.018,-0.00184621,0.000273673,0.209133,-0.00257926,0.000775406,0.208792,-0.000590626,1.67172e-05,0.0389352,-0.00124283,-0.00310919,0.0383783,0.0144032,0.0311432,-0.151316,0.0669555,-0.0276613,-0.0241912
0.02,-0.00181906,0.000319285,0.209133,-0.00255211,0.000821018,0.208877,8.39305e-05,0.00110192,0.0370811,0.00267775,0.00374771,0.039493,0.0297782,0.0554984,-0.188255,0.0800868,-0.000532452,-0.0249099
