0.002,0,0.682961,0.0037858,0.569789,0,0,0,0.000986131,0.684345,0.00483488,0.573453,0.00608848,-7.90712e-05,0.0175694,-8.98678e-28,0.619868,-0.00691955,1.08813,-7.75427e-27,-3.18568e-27,-1.37126e-26,0.00202385,0.563961,0.0178908,1.1428,0.0177484,-0.0182782,-0.00967173,1.26562e-24,-1.87833,0.165652,1.72742,1.09205e-23,4.48662e-24,1.93118e-23,0.0215059,-1.64126,0.248484,1.34922,0.096276,-0.0937127,-0.0417258
0.004,0,0.683884,0.0037858,0.571919,0,0,0,0.000986131,0.68535,0.00478927,0.576095,0.00616755,0,0.0176721,-8.55884e-28,0.612329,-0.00659005,1.08704,-7.38502e-27,-3.03398e-27,-1.30596e-26,0.00148812,0.54779,0.00711099,1.19037,0.023528,-0.0029622,0.00650311,1.20638e-24,-1.96838,0.165609,1.61923,1.04092e-23,4.27659e-24,1.84077e-23,0.0206853,-1.70146,0.210835,1.5298,0.132032,-0.0390722,0.0206116
0.006,0,0.684888,0.00383142,0.573964,0,0,0,0.000986131,0.68649,0.00478927,0.578396,0.00608848,7.90712e-05,0.0176721,-8.15127e-28,0.607088,-0.00519023,1.08398,-7.03335e-27,-2.88951e-27,-1.24377e-26,0.00109421,0.553246,0.00522867,1.17888,0.00686684,0.00825508,0.0047817,1.1499e-24,-1.99942,0.191052,1.46912,9.92193e-24,4.07638e-24,1.7546e-23,0.0198941,-1.67526,0.202066,1.49687,0.0745154,0.010577,0.0188613
0.008,0,0.686029,0.00383142,0.576606,0,0,0,0.000986131,0.687495,0.00483488,0.580697,0.00608848,7.90712e-05,0.0175694,-7.76312e-28,0.605329,-0.00494308,1.09526,-6.69843e-27,-2.75191e-27,-1.18455e-26,0.000804565,0.540148,0.00989938,1.17226,0.00504915,0.00606991,-0.0101229,1.09607e-24,-1.94609,0.187839,1.66781,9.45743e-24,3.88554e-24,1.67246e-23,0.0191314,-1.72464,0.219511,1.46361,0.0670017,0.0107613,-0.0410145
0.01,0,0.687088,0.00387703,0.578737,0,0,0,0.000986131,0.688418,0.00483488,0.583168,0.00600941,0.000158142,0.0176721,-7.39344e-28,0.601715,-0.00362169,1.09383,-6.37945e-27,-2.62087e-27,-1.12814e-26,0.000591592,0.519397,0.00727896,1.1892,-0.00675731,0.0149331,0.00616128,1.04475e-24,-1.93947,0.210356,1.55438,9.01467e-24,3.70364e-24,1.59416e-23,0.0183962,-1.8117,0.20898,1.52675,0.0152097,0.0557291,0.0212603
0.012,0,0.688065,0.00396825,0.580867,0,0,0,0.000986131,0.689504,0.00483488,0.585469,0.00593034,7.90712e-05,0.0175694,-7.04138e-28,0.596333,-0.00127723,1.09247,-6.07567e-27,-2.49606e-27,-1.07442e-26,0.000434994,0.525656,0.00535218,1.17897,-0.0154347,0.000514158,-0.00906921,9.95841e-25,-1.97525,0.25616,1.44797,8.59263e-24,3.53024e-24,1.51953e-23,0.0176876,-1.79421,0.198953,1.48393,-0.0318017,0.00673991,-0.0387937
0.014,0,0.689151,0.00396825,0.583594,0,0,0,0.000986131,0.690427,0.00483488,0.587856,0.00593034,7.90712e-05,0.0176721,-6.70607e-28,0.593794,-0.00121641,1.10538,-5.78635e-27,-2.3772e-27,-1.02325e-26,0.000319849,0.508679,0.00393542,1.18269,-0.011349,0.000378058,0.00692915,9.49218e-25,-1.94166,0.24541,1.68635,8.19035e-24,3.36497e-24,1.44839e-23,0.0170048,-1.86662,0.189408,1.49004,-0.0295454,0.00711494,0.0233143
0.016,0,0.690101,0.00401387,0.58581,0,0,0,0.000986131,0.691405,0.00492611,0.590412,0.00585127,0.000158142,0.0176721,-6.38674e-28,0.588143,-7.24795e-05,1.1055,-5.51081e-27,-2.264e-27,-9.74528e-27,0.000235183,0.503331,0.0149619,1.20785,-0.0188053,0.0107384,0.00509496,9.04778e-25,-1.98374,0.26096,1.60888,7.80689e-24,3.20743e-24,1.38058e-23,0.0163469,-1.89729,0.232035,1.58882,-0.0722567,0.0522639,0.0213499
0.018,0,0.69097,0.00401387,0.588026,0,0,0,0.000986131,0.692463,0.0048805,0.592798,0.00600941,0.000158142,0.0176721,-6.08261e-28,0.580822,-6.90281e-05,1.10561,-5.24839e-27,-2.15619e-27,-9.28122e-27,0.000172928,0.510283,0.00496254,1.20404,0.00710985,0.00789588,0.0037463,8.62417e-25,-2.06359,0.248615,1.53496,7.44138e-24,3.05726e-24,1.31594e-23,0.0157131,-1.87463,0.192601,1.5782,0.0236414,0.0482719,0.0195196
0.02,0,0.691975,0.00396825,0.590753,0,0,0,0.00102265,0.693441,0.0048805,0.595185,0.00593034,7.90712e-05,0.0176721,-5.79296e-28,0.577082,-0.00115174,1.11789,-4.99847e-27,-2.05352e-27,-8.83926e-27,0.00496092,0.504565,0.00364893,1.20113,-0.00523703,-0.00465907,0.00275463,8.22039e-25,-2.05437,0.210998,1.7543,7.09298e-24,2.91412e-24,1.25433e-23,0.0358075,-1.896,0.182254,1.56498,-0.0239045,-0.000283366,0.0178153
0.022,0,0.692816,0.00401387,0.593139,0,0,0,0.000986131,0.694418,0.0048805,0.597656,0.00600941,0,0.0176721,-5.5171e-28,0.569641,-1.08961e-05,1.12148,-4.76045e-27,-1.95573e-27,-8.41834e-27,-0.00118572,0.500352,0.00268304,1.21025,0.00661342,-0.01389,0.00202546,7.83552e-25,-2.13371,0.228113,1.75602,6.76089e-24,2.77768e-24,1.1956e-23,0.0125428,-1.91108,0.172455,1.59776,0.022674,-0.0443238,0.016229
0.024,0,0.693631,0.00401387,0.59544,0,0,0,0.000986131,0.69545,0.0048805,0.600127,0.00600941,0.000158142,0.0176721,-5.25438e-28,0.561908,-1.03772e-05,1.12286,-4.53376e-27,-1.8626e-27,-8.01747e-27,-0.00087185,0.504454,0.00197282,1.21699,0.00486281,0.0107173,0.00148931,7.46865e-25,-2.21622,0.217263,1.70529,6.44434e-24,2.64763e-24,1.13962e-23,0.0121174,-1.88965,0.163177,1.62387,0.0200457,0.0503056,0.0147534
0.026,0,0.694608,0.00401387,0.598082,0,0,0,0.000986131,0.696319,0.0048805,0.602514,0.00600941,0,0.0176721,-5.00417e-28,0.558422,-9.88306e-06,1.13229,-4.31787e-27,-1.77391e-27,-7.63568e-27,-0.000641066,0.485912,0.0014506,1.21066,0.00357559,-0.0130504,0.00109508,7.11896e-25,-2.19368,0.206929,1.84866,6.14261e-24,2.52366e-24,1.08626e-23,0.0117041,-1.95827,0.154391,1.59555,0.0176164,-0.0432766,0.0133815
0.028,0,0.695477,0.00401387,0.600298,0,0,0,0.000986131,0.697187,0.00478927,0.605326,0.00593034,7.90712e-05,0.0175694,-4.76588e-28,0.552516,-9.41244e-06,1.13113,-4.11225e-27,-1.68943e-27,-7.27208e-27,-0.000471372,0.472267,-0.0110061,1.26238,-0.00783526,0.000868493,-0.0127922,6.78563e-25,-2.22983,0.197086,1.73295,5.855e-24,2.4055e-24,1.0354e-23,0.0113027,-2.01607,0.094357,1.80781,-0.029452,0.00641452,-0.0461385
0.03,0,0.696346,0.00401387,0.602684,0,0,0,0.000986131,0.698192,0.00474366,0.607797,0.00593034,7.90712e-05,0.0176721,-4.53893e-28,0.546892,-8.96423e-06,1.13408,-3.91643e-27,-1.60899e-27,-6.92579e-27,-0.000346597,0.480204,-0.0141293,1.2553,-0.00576122,0.000638598,0.00419196,6.46791e-25,-2.25757,0.187712,1.72069,5.58085e-24,2.29287e-24,9.8692e-24,0.0109129,-1.98697,0.065548,1.80298,-0.0272527,0.00664636,0.0164704
0.032,0,0.69735,0.00396825,0.605496,0,0,0,0.000986131,0.699034,0.00469805,0.610269,0.00585127,0.000158142,0.0175694,-4.32279e-28,0.544767,-0.00109454,1.14703,-3.72993e-27,-1.53237e-27,-6.59599e-27,-0.000254851,0.464506,-0.0164271,1.25017,-0.0147033,0.0109366,-0.0105185,6.16506e-25,-2.20065,0.152926,1.94722,5.31954e-24,2.18551e-24,9.40709e-24,0.0105347,-2.04841,0.0392687,1.79452,-0.070021,0.0516665,-0.0432695
0.034,0,0.698246,0.00410509,0.607797,0,0,0,0.000986131,0.699848,0.00469805,0.612996,0.00585127,0.000158142,0.0176721,-4.11695e-28,0.540158,0.00221559,1.1472,-3.55232e-27,-1.4594e-27,-6.2819e-27,-0.00018739,0.449387,-0.0120788,1.2803,-0.0108112,0.00804163,0.00586907,5.87639e-25,-2.2056,0.224457,1.85841,5.07045e-24,2.08317e-24,8.96662e-24,0.0101677,-2.11489,0.0412008,1.92771,-0.0638294,0.047559,0.0191335
0.036,0,0.699034,0.00405948,0.610098,0,0,0,0.000986131,0.700798,0.00465243,0.615552,0.00585127,0.000158142,0.0176721,-3.9209e-28,0.533183,0.00102408,1.14735,-3.38316e-27,-1.3899e-27,-5.98276e-27,-0.000137787,0.456161,-0.0149164,1.27967,-0.00794942,0.00591296,0.00431549,5.60123e-25,-2.26665,0.185399,1.77364,4.83303e-24,1.98563e-24,8.54676e-24,0.00981181,-2.09344,0.0170026,1.94752,-0.0580687,0.0437256,0.017446
0.038,0,0.699984,0.00401387,0.612911,0,0,0,0.000986131,0.701613,0.00456121,0.618024,0.00600941,0.000158142,0.0176721,-3.73419e-28,0.530418,-0.000110686,1.15968,-3.22206e-27,-1.32372e-27,-5.69787e-27,-0.000101314,0.44323,-0.0230435,1.26808,0.0150886,0.00434777,0.00317315,5.33895e-25,-2.22454,0.149552,1.9826,4.60672e-24,1.89265e-24,8.14655e-24,0.00946674,-2.14619,-0.0308416,1.91277,0.0369379,0.0401493,0.0158759
0.04,0,0.700744,0.00401387,0.615212,0,0,0,0.000986131,0.702427,0.00456121,0.620921,0.00593034,7.90712e-05,0.0175694,-3.55637e-28,0.52326,-0.000105416,1.15924,-3.06863e-27,-1.26068e-27,-5.42654e-27,-7.44956e-05,0.433687,-0.0169438,1.31584,0.000631145,-0.00726649,-0.0112629,5.08895e-25,-2.28903,0.142556,1.87777,4.39101e-24,1.80402e-24,7.76508e-24,0.00913229,-2.18917,-0.0224534,2.11846,-0.0114468,-0.00801035,-0.0438296
0.042,0,0.701504,0.00401387,0.617598,0,0,0,0.000986131,0.703323,0.0045156,0.623393,0.00600941,0,0.0175694,-3.38702e-28,0.516443,-0.000100396,1.16085,-2.9225e-27,-1.20065e-27,-5.16813e-27,-5.47761e-05,0.437561,-0.0185003,1.29488,0.0109375,-0.0158164,-0.00828153,4.85065e-25,-2.34234,0.135887,1.82674,4.18539e-24,1.71955e-24,7.40147e-24,0.00880822,-2.17701,-0.0406513,2.05867,0.0343427,-0.0516745,-0.0396395
0.044,0,0.7024,0.00405948,0.62058,0,0,0,0.000986131,0.704111,0.00446999,0.625949,0.00608848,7.90712e-05,0.0175694,-3.22574e-28,0.513183,0.000990387,1.17659,-2.78333e-27,-1.14348e-27,-4.92203e-27,-4.02766e-05,0.42585,-0.0196345,1.29019,0.018498,-0.00117399,-0.00608936,4.62351e-25,-2.30843,0.155387,2.11449,3.9894e-24,1.63903e-24,7.05488e-24,0.00849431,-2.22262,-0.0570651,2.04808,0.0757972,-0.00151205,-0.035749
0.046,0,0.703215,0.00405948,0.623052,0,0,0,0.000986131,0.704898,0.00442437,0.628762,0.00608848,-7.90712e-05,0.0176721,-3.07213e-28,0.508139,0.000943226,1.17941,-2.6508e-27,-1.08902e-27,-4.68765e-27,-2.96151e-05,0.417342,-0.0204745,1.32091,0.0136015,-0.0217955,0.00912222,4.407e-25,-2.31861,0.146865,2.08082,3.80258e-24,1.56227e-24,6.72451e-24,0.00819032,-2.25894,-0.0718236,2.17877,0.0684008,-0.0904846,0.0261062
