0.002,19.9003,-0.15617,-8.58868,21.4332,0.42749,-10.9841,20.6166,0,-10.8806,21.7434,0,-12.2188
0.004,21.0866,0.0536444,-8.56098,21.4372,0.427543,-10.9803,20.6356,0,-10.8742,21.0926,0,-12.1586
0.006,19.3156,-0.156172,-8.66691,21.4396,0.427586,-10.9777,20.575,0,-10.8693,21.3008,0,-12.0838
0.008,19.5187,-0.0603875,-8.56923,21.4411,0.427614,-10.976,20.5608,0,-10.8569,21.4326,0,-11.9651
0.01,20.0453,-0.0603884,-8.59037,21.4431,0.427643,-10.9741,20.5445,0,-10.8482,21.1743,0,-11.8552
0.012,19.7311,0.053641,-8.51311,21.4448,0.428103,-10.9722,20.5289,0,-10.8391,21.1392,0,-11.7571
0.014,19.6891,-0.156175,-8.55054,21.446,0.427693,-10.9709,20.5141,0,-10.8297,21.1085,0,-11.6437
0.016,20.245,0.0536394,-8.37461,21.4483,0.428155,-10.9688,20.4999,0,-10.82,20.7199,0,-11.5639
0.018,19.402,-0.0421467,-8.06737,21.4505,0.42863,-10.9663,20.5257,0,-10.811,21.1444,0,-11.5485
0.02,19.2931,0.185913,-7.9537,21.4532,0.429106,-10.9635,20.4711,0,-10.7996,21.1077,0,-11.5315
0.022,19.8239,0.222403,-7.841,21.4562,0.430017,-10.9605,20.4589,0,-10.7892,20.8955,0,-11.5123
0.024,19.5537,0.144862,-7.7293,21.4587,0.43006,-10.9579,20.4874,0,-10.7798,21.1003,0,-11.4994
0.026,19.4729,-0.064953,-7.5001,21.4621,0.430113,-10.9544,20.4338,0,-10.7679,20.8878,0,-11.5087
0.028,19.7339,0.258893,-7.48514,21.4651,0.431026,-10.9514,20.4233,0,-10.7572,20.7204,0,-11.4911
0.03,20.6609,-0.0467072,-7.6035,21.4676,0.430189,-10.9491,20.4543,0,-10.7478,20.2146,0,-11.4218
0.032,19.7934,-0.178982,-7.29325,21.4708,0.429801,-10.946,20.4013,0,-10.7358,20.023,0,-11.4121
0.034,19.7844,0.0125889,-7.4105,21.4728,0.42983,-10.944,20.3924,0,-10.7252,20.0572,0,-11.3541
0.036,19.7759,0.0125889,-7.44691,21.4743,0.429853,-10.9425,20.3839,0,-10.7148,20.0762,0,-11.2774
0.038,20.3651,0.0125889,-7.38546,21.4763,0.429876,-10.9407,20.3758,0,-10.7045,19.7192,0,-11.2062
0.04,20.4116,0.0125889,-7.55427,21.4773,0.429885,-10.9399,20.368,0,-10.6943,19.4508,0,-11.0907
0.042,20.8002,-0.101441,-7.29857,21.4793,0.429039,-10.9381,20.4036,0,-10.6858,19.2593,0,-11.0405
0.044,20.5303,-0.00565613,-7.35121,21.481,0.429491,-10.9366,20.3509,0,-10.6745,18.957,0,-10.9671
0.046,19.976,-0.00565635,-7.43668,21.482,0.429505,-10.9356,20.3397,0,-10.6791,19.2081,0,-10.9063
0.048,21.5123,0.108374,-7.28211,21.4835,0.429515,-10.9345,20.3827,0,-10.6566,18.7601,0,-10.8138
0.05,20.6993,0.0125883,-7.23777,21.4852,0.429967,-10.933,20.33,0,-10.6464,18.5983,0,-10.7665
0.052,21.1003,-0.101442,-7.44863,21.4857,0.429098,-10.9327,20.378,0,-10.6612,18.6058,0,-10.6432
0.054,20.8839,-0.00565681,-7.34657,21.4867,0.429107,-10.9318,20.3788,0,-10.6742,18.6127,0,-10.5751
0.056,20.5959,-0.347748,-7.57089,21.4867,0.428231,-10.932,20.3352,0,-10.6855,18.6084,0,-10.3616
0.058,20.6271,-0.174423,-7.48567,21.4869,0.427796,-10.9319,20.3392,0,-10.6983,18.7528,0,-10.245
0.06,21.305,0.0353918,-7.76942,21.4869,0.42779,-10.9321,20.3927,0,-10.752,18.7101,0,-10.0197
0.062,20.4913,-0.516516,-7.58289,21.4869,0.42605,-10.9321,20.3935,0,-10.7615,18.9937,0,-9.96636
0.064,20.4874,-0.133376,-7.55241,21.4864,0.426043,-10.9326,20.3896,0,-10.731,19.2195,0,-9.79304
0.066,20.7429,-0.247408,-7.56312,21.4869,0.426044,-10.9323,20.3465,0,-10.7418,19.0551,0,-9.78655
0.068,20.7746,-0.265655,-7.69036,21.4867,0.425602,-10.9326,20.351,0,-10.754,19.0992,0,-9.65508
0.07,21.1097,-0.169872,-7.87481,21.4867,0.425597,-10.9328,20.3603,0,-10.8063,18.9675,0,-9.55864
0.072,20.6103,-0.169874,-7.53358,21.4864,0.425161,-10.9329,20.404,0,-10.7762,19.3855,0,-9.60578
0.074,20.3132,-0.283906,-7.64315,21.4862,0.424725,-10.9331,20.4055,0,-10.7878,19.7202,0,-9.64546
0.076,20.5417,-0.188123,-7.53787,21.4869,0.425168,-10.9324,20.3625,0,-10.7975,19.6141,0,-9.80593
0.078,20.2524,-0.0740957,-7.91808,21.4862,0.425595,-10.9331,20.3719,0,-10.8497,19.8986,0,-9.67446
0.08,21.1649,0.0581771,-7.69065,21.4859,0.426024,-10.9334,20.4156,0,-10.8183,19.7453,0,-9.58013
0.082,20.3248,-0.247426,-7.93154,21.4847,0.425574,-10.9346,20.4171,0,-10.8291,19.9992,0,-9.41955
0.084,19.9559,-0.151642,-7.85957,21.4839,0.426001,-10.9353,20.374,0,-10.8381,20.1967,0,-9.40648
0.086,20.8467,-0.265675,-8.1187,21.4824,0.42598,-10.9367,20.4231,0,-10.8501,20.1529,0,-9.25892
0.088,20.532,-0.169892,-8.17832,21.4812,0.425525,-10.9381,20.38,0,-10.8586,19.937,0,-9.17942
0.09,20.2824,0.172197,-8.24095,21.4792,0.426371,-10.9399,20.429,0,-10.8701,20.3322,0,-9.13329
0.092,20.5553,-0.115161,-8.41668,21.4772,0.426343,-10.9419,20.4305,0,-10.8797,20.2556,0,-9.06884
0.094,20.2582,-0.00113232,-8.37912,21.4755,0.426755,-10.9435,20.432,0,-10.889,20.3892,0,-9.05071
0.096,20.7852,-0.210949,-8.55282,21.474,0.426728,-10.9452,20.3889,0,-10.8965,19.9235,0,-9.00551
0.098,20.264,-0.00113528,-8.74657,21.471,0.426691,-10.948,20.4379,0,-10.9071,20.3197,0,-8.95098
0.1,20.1936,-0.210952,-8.72378,21.469,0.426662,-10.95,20.3946,0,-10.9141,20.2531,0,-8.93083
0.102,20.768,-0.00113825,-8.80045,21.4673,0.427067,-10.9518,20.3989,0,-10.9226,20.0203,0,-8.91528
0.104,20.8439,0.0171052,-8.9935,21.4648,0.427031,-10.9543,20.4476,0,-10.9325,20.027,0,-8.88114
0.106,20.2749,-0.192712,-8.97157,21.4626,0.426569,-10.9564,20.4488,0,-10.9404,20.2238,0,-8.88216
0.108,20.2043,-0.210958,-9.16091,21.4601,0.426533,-10.9589,20.4053,0,-10.9465,20.1818,0,-8.86007
0.11,20.8231,-0.229204,-9.25528,21.4576,0.425632,-10.9614,20.4539,0,-10.9557,20.1516,0,-8.84474
0.112,20.5526,0.0946399,-9.23269,21.4556,0.426468,-10.9634,20.455,0,-10.9629,20.1367,0,-8.86079
0.114,20.8523,-0.210963,-9.42294,21.4534,0.426001,-10.9657,20.4561,0,-10.9699,19.9365,0,-8.85231
0.116,19.9846,-0.115179,-9.39994,21.4509,0.425971,-10.968,20.4572,0,-10.9768,20.3483,0,-8.87904
0.118,20.8274,-0.00115011,-9.47473,21.4492,0.426375,-10.9698,20.4583,0,-10.9834,20.1047,0,-8.90263
0.12,20.2632,-0.439028,-9.59115,21.4475,0.425921,-10.9714,20.4643,0,-11.0317,20.3004,0,-8.95647
0.122,20.4859,0.0763871,-9.61907,21.4453,0.426317,-10.9737,20.4154,0,-10.9914,20.0743,0,-8.95489
0.124,20.5345,0.112875,-9.69518,21.4431,0.426719,-10.9759,20.4641,0,-10.9993,20.2754,0,-8.98597
0.126,20.2368,-0.192727,-9.88444,21.4404,0.426251,-10.9785,20.465,0,-11.0054,20.4212,0,-8.99238
0.128,20.8129,0.0170872,-10.0174,21.4386,0.426654,-10.9803,20.4709,0,-11.0531,20.1696,0,-9.02504
0.13,20.537,-0.0786994,-9.94821,21.4362,0.426618,-10.9827,20.4666,0,-11.0138,20.1616,0,-9.03373
0.132,19.5974,-0.192731,-10.0205,21.4337,0.426588,-10.985,20.423,0,-11.0179,20.531,0,-9.07494
0.134,21.0131,-0.0969467,-10.0943,21.4322,0.42656,-10.9867,20.4268,0,-11.0235,20.0734,0,-9.10973
0.136,19.8764,-0.0969481,-10.398,21.4288,0.426515,-10.9899,20.4305,0,-11.0289,20.4578,0,-9.09995
0.138,20.7216,0.0170808,-10.5055,21.4261,0.426903,-10.9927,20.434,0,-11.0342,20.1926,0,-9.09123
0.14,20.8414,-0.192736,-10.3858,21.4239,0.426443,-10.9948,20.5266,0,-11.0424,20.3765,0,-9.14131
0.142,20.2241,0.0170783,-10.5721,21.4215,0.426407,-10.9973,20.4796,0,-11.0454,20.3253,0,-9.16296
0.144,20.4516,-0.0787082,-10.6603,21.4193,0.426801,-10.9995,20.4355,0,-11.0484,20.1034,0,-9.1847
0.146,20.4549,-0.0787094,-10.8652,21.4163,0.426757,-11.0025,20.4389,0,-11.053,20.1172,0,-9.18422
0.148,21.3988,0.0353197,-10.7433,21.4149,0.426729,-11.0041,20.4868,0,-11.059,19.7735,0,-9.23534
0.15,20.2859,-0.174497,-11.0457,21.4117,0.426256,-11.0072,20.4871,0,-11.0631,20.0552,0,-9.23853
0.152,20.5577,-0.0787126,-11.0369,21.4093,0.42622,-11.0096,20.4874,0,-11.067,20.0891,0,-9.26915
0.154,20.5133,-0.0787137,-11.1243,21.4071,0.426612,-11.0119,20.443,0,-11.0693,19.9313,0,-9.29862
0.156,19.9192,-0.0787149,-11.0983,21.4047,0.426582,-11.0142,20.4462,0,-11.0731,20.3742,0,-9.35849
0.158,21.366,-0.192746,-11.5573,21.4025,0.426112,-11.0166,20.4541,0,-11.1188,19.7733,0,-9.35701
0.16,20.5937,0.131098,-11.1765,21.4003,0.42651,-11.0187,20.4963,0,-11.0788,20.0719,0,-9.41624
0.162,21.2356,-0.288534,-11.4627,21.3981,0.426047,-11.021,20.5408,0,-11.0839,19.9236,0,-9.44398
0.164,20.0478,0.131096,-11.5496,21.3954,0.426437,-11.0236,20.4934,0,-11.0855,20.182,0,-9.47529
0.166,20.2476,-0.174506,-11.6365,21.393,0.4264,-11.026,20.4489,0,-11.0872,20.1918,0,-9.50509
0.168,20.2235,-0.192752,-11.6099,21.3908,0.425944,-11.0281,20.4519,0,-11.0905,20.3916,0,-9.56189
0.17,21.1398,0.131093,-11.7979,21.3887,0.426335,-11.0303,20.4994,0,-11.0952,20.1672,0,-9.58718
0.172,20.6413,-0.28854,-11.7725,21.3865,0.425878,-11.0324,20.5439,0,-11.0996,20.3769,0,-9.6414
0.174,20.2554,0.0170601,-11.8821,21.3853,0.426283,-11.0337,20.4566,0,-11.1411,20.1721,0,-9.71511
0.176,20.574,-0.0787265,-11.9516,21.3831,0.42668,-11.0358,20.5038,0,-11.1423,20.3852,0,-9.76114
0.178,20.5687,0.149333,-11.7473,21.3817,0.426658,-11.0372,20.4985,0,-11.1,20.3674,0,-9.82922
0.18,20.5687,-0.0422386,-11.8993,21.3802,0.426636,-11.0387,20.4985,0,-11.1029,20.3567,0,-9.89264
0.182,20.917,-0.38433,-12.2268,21.3783,0.425754,-11.0406,20.5481,0,-11.1491,20.3448,0,-9.92559
0.184,20.2941,0.245116,-11.9227,21.3768,0.426584,-11.0421,20.4954,0,-11.105,20.3433,0,-9.98371
0.186,20.2673,-0.156272,-12.1896,21.3747,0.426128,-11.0441,20.4957,0,-11.1077,20.5227,0,-10.0132
