0.002,2.91158,-0.299487,3.53323,2.01659,0.000869129,3.41563,0.200331,0,0.160211,0.0502652,0,0.0125663
0.004,3.23234,-0.203704,3.42974,2.01557,0.000869129,3.41462,0.20753,0,0.239755,0.100528,0,0.0251321
0.006,3.28261,-0.431767,3.42526,2.01557,0.000869129,3.41462,0.164052,0,0.183964,0.150788,0,0.0376969
0.008,3.33288,-0.012139,3.53582,2.01557,0.000869129,3.41462,0.128456,0,0.139176,0.201041,0,0.0502602
0.01,3.38092,-0.203722,3.54705,2.01337,0.000859547,3.41328,0.380225,0,0.241927,0.251286,0,0.0628215
0.012,3.43338,-0.203715,3.67599,2.01557,0.000869129,3.41462,0.0471294,0,0.0444134,0.301521,0,0.0753804
0.014,3.18377,-0.0896966,3.70527,2.01438,0.000859547,3.41429,0.240058,0,0.0470095,0.351745,0,0.0879362
0.016,4.1052,-0.185465,3.62047,2.0168,0.000878648,3.41494,-0.245647,0,-0.000705076,0.401955,0,0.100489
0.018,3.61118,-0.413538,3.63269,2.01557,0.000869129,3.41462,0.0179754,0,0.00794703,0.452148,0,0.113037
0.02,3.66035,-0.221969,3.52917,2.01456,0.000869128,3.4136,0.0600074,0,0.128978,0.502324,0,0.125581
0.022,3.11203,0.00607875,3.63939,2.01337,0.000859547,3.41328,0.259609,0,0.110596,0.55248,0,0.13812
0.024,3.70517,-0.185494,3.65193,2.01337,0.000859547,3.41328,0.195908,0,0.0814051,0.602614,0,0.150654
0.026,3.75529,-0.185497,3.66445,2.01337,0.000859547,3.41328,0.143974,0,0.0584579,0.652725,0,0.163181
0.028,3.80539,-0.185499,3.56193,2.01337,0.000859547,3.41328,0.100866,0,0.0402936,0.70281,0,0.175702
0.03,4.45415,-0.185482,3.67208,2.01477,0.000878647,3.41291,-0.298614,0,0.118002,0.752867,0,0.188217
0.032,3.36147,-0.185504,3.79899,2.01235,0.000859546,3.41226,0.194134,0,0.115362,0.802894,0,0.200723
0.034,3.35476,-0.185525,3.71283,2.00994,0.000840445,3.41161,0.569536,0,0.117891,0.852889,0,0.213222
0.036,4.24659,-0.0714874,3.49454,2.01014,0.000849966,3.41092,0.275123,0,0.19709,0.902851,0,0.225713
0.038,4.02381,-0.395345,3.81775,2.00892,0.000840445,3.4106,0.427673,0,0.166282,0.952777,0,0.238194
0.04,4.07269,-0.203777,3.50111,2.0079,0.000840445,3.40958,0.383728,0,0.247257,1.00267,0,0.250666
0.042,3.82389,-0.0897488,3.82463,2.0079,0.000840445,3.40958,0.301769,0,0.19091,1.05251,0,0.263129
0.044,4.44509,-0.0714967,3.7394,2.00913,0.000849965,3.40991,0.0305142,0,0.128304,1.10232,0,0.275581
0.046,4.22234,-0.167284,3.63577,2.00811,0.000849965,3.40889,0.0822429,0,0.215373,1.15209,0,0.288022
0.048,4.27085,-0.395356,3.74588,2.00689,0.000840444,3.40857,0.272273,0,0.179595,1.2018,0,0.300451
0.05,4.02065,-0.317828,3.75798,2.00566,0.000830922,3.40824,0.425016,0,0.15285,1.25148,0,0.312869
0.052,4.3408,0.0060154,3.76937,2.00468,0.000830864,3.40723,0.380572,0,0.238461,1.3011,0,0.325274
0.054,4.39038,-0.185558,3.66671,2.00468,0.000830864,3.40723,0.297555,0,0.183516,1.35067,0,0.337667
0.056,4.14227,-0.0715297,4.00821,2.0057,0.000830865,3.40824,0.175988,0,0.0138023,1.40018,0,0.350046
0.058,4.46223,-0.167317,3.7085,2.00468,0.000830864,3.40723,0.177388,0,0.133869,1.44965,0,0.362412
0.06,4.21177,-0.281359,3.81853,2.00346,0.000821343,3.4069,0.351667,0,0.115779,1.49905,0,0.374763
0.062,5.13094,-0.185576,3.94693,2.00447,0.000821343,3.40792,0.212387,0,-0.0425326,1.5484,0,0.387099
0.064,4.33756,-0.299608,3.86023,2.00346,0.000821343,3.4069,0.202004,0,0.0925547,1.59768,0,0.39942
0.066,4.65829,-0.203826,3.87254,2.00346,0.000821343,3.4069,0.144769,0,0.0660721,1.6469,0,0.411725
0.068,4.40758,-0.317868,3.76946,2.00223,0.00081182,3.40658,0.318024,0,0.0619459,1.69606,0,0.424014
0.07,4.42834,-0.108064,3.99446,2.00104,0.000802242,3.40625,0.446185,0,0.0602246,1.74515,0,0.436286
0.072,5.04874,-0.0898126,3.79399,2.00226,0.000811764,3.40658,0.113818,0,0.0258993,1.79417,0,0.448542
0.074,4.82519,-0.1856,3.78816,2.00125,0.000811764,3.40556,0.122795,0,0.140633,1.84312,0,0.460779
0.076,4.87407,-0.185603,3.89839,2.00125,0.000811764,3.40556,0.0812485,0,0.101391,1.89199,0,0.472998
0.078,5.22153,-0.0715746,4.02564,2.00125,0.000811764,3.40556,0.0475436,0,0.0704869,1.94079,0,0.485198
0.08,4.398,-0.395442,3.8231,1.99778,0.000792718,3.4039,0.514013,0,0.204817,1.98952,0,0.49738
0.082,4.9919,-0.203864,4.04965,2.00002,0.000802241,3.40524,0.119386,0,0.00807705,2.03817,0,0.509541
0.084,5.03945,-0.203866,3.84773,1.99901,0.000802241,3.40422,0.124979,0,0.128727,2.08673,0,0.521683
