0.002,0,-0.00792783,0.000821018,0.208366,0,0,0,0.000401757,-0.00741198,0.000410509,0.210837,-0.00782805,-0.00213492,0.0250697,-0.000837756,-0.0136065,0.000449555,0.00843621,0.0169484,0.005788,-0.048388,-0.000155663,-0.00150082,0.000642499,-0.143162,0.00444744,0.000868747,0.00659833,0.0320858,0.542242,-0.0390818,-0.307403,-0.646488,-0.220773,1.84361,-0.00256172,0.397221,-0.0217509,-2.24624,-0.0299549,-0.144185,0.0721451
0.004,0,-0.00795498,0.00086663,0.208366,0,0,0,0.000401757,-0.00741198,0.000410509,0.210581,-0.00774898,-0.00221399,0.0250697,-0.000797863,-0.013605,0.00151415,0.00803449,0.0161413,0.00551238,-0.0460838,-0.000114458,-0.00110355,0.000472426,-0.139108,0.0137368,-0.00982787,0.00485171,0.0315078,0.516457,-0.0118732,-0.30233,-0.634919,-0.216822,1.81068,-0.00193055,0.412935,-0.0191522,-2.23309,0.00724157,-0.184742,0.0708064
0.006,0,-0.00795498,0.00086663,0.208281,0,0,0,0.000401757,-0.00735768,0.000410509,0.210411,-0.00774898,-0.00221399,0.024967,-0.000759869,-0.0129572,0.00144205,0.00562282,0.0153727,0.00524989,-0.0438893,-8.41602e-05,0.00635055,0.000347372,-0.124766,0.0101006,-0.00722638,-0.00998421,0.030912,0.507289,-0.0130246,-0.345354,-0.622986,-0.212747,1.77671,-0.00135369,0.457033,-0.0167516,-2.16779,-0.00386152,-0.176285,0.0111862
0.008,0,-0.00798213,0.000821018,0.208366,0,0,0,0.00043828,-0.00730338,0.000410509,0.210241,-0.00782805,-0.00213492,0.024967,-0.000723685,-0.0129866,0.000287377,0.00738414,0.0146406,0.00499989,-0.0417994,0.00478761,0.0118794,0.000255421,-0.114371,-0.00307198,0.00518539,-0.00734133,0.0303015,0.482432,-0.0398965,-0.286972,-0.610749,-0.208569,1.74187,0.0198775,0.495996,-0.0145363,-2.10365,-0.0587485,-0.123389,0.015329
0.01,0,-0.00790068,0.00086663,0.208366,0,0,0,0.00043828,-0.00730338,0.000410509,0.21007,-0.00798619,-0.00213492,0.024967,-0.000689224,-0.0104289,0.00135969,0.00703252,0.0139435,0.0047618,-0.0398089,0.0035203,0.00873485,0.000187809,-0.106674,-0.023207,0.00381279,-0.00539804,0.0296791,0.520356,-0.0124653,-0.281679,-0.598265,-0.204306,1.70631,0.0183848,0.499429,-0.012494,-2.0407,-0.153224,-0.119957,0.0190519
0.012,0,-0.00792783,0.000821018,0.208366,0,0,0,0.00043828,-0.00735768,0.000410509,0.209985,-0.00790712,-0.00221399,0.024967,-0.000656404,-0.0105787,0.000208945,0.00669763,0.0132795,0.00453505,-0.0379133,0.00258846,-0.000761904,0.000138095,-0.0897124,-0.00660189,-0.00765857,-0.00396915,0.0290473,0.49201,-0.0392705,-0.276239,-0.585585,-0.199976,1.67019,0.0169893,0.470628,-0.0106132,-1.93067,-0.104094,-0.161396,0.0223854
0.014,0,-0.00792783,0.000821018,0.208366,0,0,0,0.00043828,-0.00738483,0.000364897,0.2099,-0.00790712,-0.00221399,0.024967,-0.000625146,-0.010075,0.000198995,0.0063787,0.0126471,0.00431909,-0.0361079,0.00190328,-0.00415328,-0.00593479,-0.0772432,-0.00485433,-0.0056313,-0.00291849,0.0284083,0.480575,-0.0376374,-0.270678,-0.572756,-0.195595,1.63365,0.0156849,0.458829,-0.0347404,-1.82649,-0.104121,-0.153792,0.0253583
0.016,0,-0.00792783,0.000821018,0.208366,0,0,0,0.00043828,-0.00735768,0.000410509,0.209814,-0.00774898,-0.00221399,0.024967,-0.000595377,-0.00959521,0.000189519,0.00607495,0.0120449,0.00411342,-0.0343884,0.00139947,0.000538136,0.00167077,-0.0680714,0.0173532,-0.00414066,-0.00214595,0.0277643,0.469114,-0.0360708,-0.265021,-0.559821,-0.191178,1.59679,0.0144663,0.477869,-0.00483128,-1.72785,-0.0142594,-0.146546,0.0279972
0.018,0,-0.00795498,0.00086663,0.208366,0,0,0,0.00043828,-0.00735768,0.000410509,0.209644,-0.00774898,-0.00221399,0.024967,-0.000567026,-0.00978473,0.0012665,0.00578567,0.0114713,0.00391755,-0.0327509,0.00102902,0.000395688,0.00122851,-0.0726136,0.0127597,-0.00304461,-0.0015779,0.0271172,0.442263,-0.00871078,-0.259289,-0.546819,-0.186738,1.55974,0.0133281,0.478664,-0.00354909,-1.68277,-0.0223696,-0.139641,0.0303274
0.02,0,-0.00792783,0.000821018,0.208366,0,0,0,0.00043828,-0.00735768,0.000410509,0.209644,-0.00774898,-0.00221399,0.024967,-0.000540025,-0.00867236,0.000120185,0.00551016,0.0109251,0.003731,-0.0311913,0.000756633,0.000290947,0.000903314,-0.0533923,0.00938215,-0.00223868,-0.00116022,0.0264688,0.447688,-0.0355891,-0.253501,-0.533786,-0.182287,1.5226,0.0122656,0.478299,-0.00237807,-1.54145,-0.0296751,-0.133062,0.0323721
