0.002,3.35713,-0.120291,3.19712,1.94754,0.000505959,3.37995,-0.380234,0,-0.0820272,0.189734,0,0.185688,0.0376988,0,0
0.004,2.73221,-0.216098,3.1761,1.94411,0.000486867,3.37828,-0.394615,0,-0.0907306,0.571708,0,0.265261,0.0753954,0,0
0.006,3.16396,-0.2161,3.15671,1.94309,0.000486867,3.37726,-0.406794,0,-0.098448,0.447258,0,0.293523,0.113088,0,0
0.008,3.19048,-0.216102,3.13824,1.94208,0.000486868,3.37625,-0.416951,0,-0.10525,0.353004,0,0.312807,0.150774,0,0
0.01,2.99807,-0.109381,3.19588,1.94089,0.000477306,3.37592,-0.425257,0,-0.111203,0.440697,0,0.245046,0.188451,0,0
0.012,3.28522,-0.205168,3.23089,1.93987,0.000477307,3.3749,-0.378392,0,-0.0751741,0.34461,0,0.278305,0.226118,0,0
0.014,3.09092,-0.0984474,3.22316,1.93868,0.000467746,3.37458,-0.388556,0,-0.0825851,0.431133,0,0.214791,0.263771,0,0
0.016,3.02144,-0.0875021,3.12398,1.93766,0.000467747,3.37356,-0.4777,0,-0.106178,0.334465,0,0.256795,0.30141,0,0
0.018,3.78624,-0.183279,3.2767,1.9399,0.000477276,3.3749,-0.39758,0,-0.0932857,-0.0722713,0,0.0414502,0.339032,0,0
0.02,3.10886,-0.0765484,3.1906,1.9399,0.000477276,3.3749,-0.484723,0,-0.115469,-0.120646,0,0.00341514,0.376634,0,0
0.022,2.74068,-0.492561,3.3783,1.93728,0.000448654,3.37495,-0.429704,0,-0.0769483,0.429931,0,-0.105173,0.414215,0,0
0.024,3.91094,0.0082681,3.26252,1.9385,0.000458185,3.37527,-0.350301,0,-0.0652249,0.0439121,0,-0.122188,0.451772,0,0
0.026,3.25953,-0.290046,3.21539,1.9383,0.000448653,3.37597,-0.411195,0,-0.113045,0.113532,0,-0.231566,0.489304,0,0
0.028,3.77404,-0.0875203,3.25379,1.9385,0.000458185,3.37527,-0.358619,0,-0.0739573,-0.168007,0,-0.0996519,0.526808,0,0
0.03,3.60283,-0.183307,3.24872,1.9385,0.000458185,3.37527,-0.363681,0,-0.0790214,-0.216969,0,-0.110177,0.564282,0,0
