0.002,1.48683,-1.24447,0.35597,-1.09802,-0.0399383,0.200663,-0.0738936,2.53916e-18,-0.483943,-0.000783609,-0.368816,-0.00558196,-0.0578276,0.00163269,0,-0.141646,0,-0.101145,0,0,0,0,0.0145392,0,0.0948129,0,0,0
0.004,1.62381,-0.965516,0.0321264,-1.09323,-0.0272915,0.176132,-0.0738977,1.53059e-17,-0.483975,-0.000783608,-0.368848,-0.00558204,-0.0578619,0.00163316,0,-0.134154,0,-0.0963244,0,0,0,0,0.0401657,0,0.0730585,0,0,0
0.006,1.62382,-0.627747,0.33773,-1.08843,-0.0332259,0.188008,-0.0767275,9.96891e-18,-0.483974,-0.00078361,-0.368847,-0.00558177,-0.057861,0.00163341,0,-0.0950329,0,-0.0915214,0,0,0,0,0.0600501,0,0.0570673,0,0,0
0.008,1.62383,-1.19361,0.355994,-1.0843,-0.0332312,0.188011,-0.071338,1.10755e-17,-0.484912,-0.000766577,-0.369087,-0.00558278,-0.0578736,0.00163339,0,-0.0898064,0,-0.0871507,0,0,0,0,0.27338,0,0.0485856,0,0,0
0.01,1.62384,-0.618303,0.146164,-1.1957,-0.0332371,0.188001,-0.0739107,1.38446e-17,-0.484727,-0.000783608,-0.3696,-0.00558435,-0.0578987,0.00163389,0,-0.084828,0,-0.0829821,0,0,0,0,0.0508937,0,0.193757,0,0,0
0.012,1.62385,-0.553581,0.355982,-0.949671,-0.0332412,0.188017,-0.0767406,1.59469e-17,-0.484726,-0.000783609,-0.369599,-0.00558408,-0.0578978,0.00163414,0,-0.047253,0,-0.0500047,0,0,0,0,0.0712834,0,0.147138,0,0,0
0.014,1.62386,-0.854255,0.260182,-1.18912,-0.039966,0.175357,-0.0713507,-2.86892e-18,-0.483884,-0.000800648,-0.369397,-0.00558347,-0.0579211,0.00163454,0,-0.0772639,0,-0.0766031,0,0,0,0,-0.110497,0,0.108871,0,0,0
0.016,1.62387,-1.14941,0.374232,-1.08768,-0.0340408,0.187221,-0.0739236,7.77759e-18,-0.484764,-0.000783609,-0.369636,-0.00558421,-0.0579329,0.00163477,0,-0.0728801,0,-0.0729244,0,0,0,0,0.145162,0,0.0863782,0,0,0
0.018,1.62388,-0.873002,0.0503886,-0.940277,-0.0206034,0.187236,-0.0739286,2.39831e-17,-0.484759,-0.000783607,-0.369632,-0.00558443,-0.0579329,0.00163436,0,-0.0679783,0,-0.0405694,0,0,0,0,0.141756,0,0.0670944,0,0,0
0.02,1.62389,-0.869794,0.241962,-1.18017,-0.0391893,0.199937,-0.0739337,1.38446e-17,-0.484727,-0.000783608,-0.3696,-0.00558435,-0.0578987,0.00163389,0,-0.0647982,0,-0.0674432,0,0,0,0,0.139227,0,0.0528674,0,0,0
0.022,1.78825,-0.866007,0.241964,-1.07892,-0.0332633,0.188091,-0.0739383,1.38446e-17,-0.484727,-0.000783608,-0.3696,-0.00558435,-0.0578987,0.00163389,0,-0.0610065,0,-0.0641925,0,0,0,0,0.137264,0,0.0423814,0,0,0
0.024,1.6513,-0.861616,0.241967,-0.931885,-0.0332677,0.188106,-0.0739428,1.38446e-17,-0.484727,-0.000783608,-0.3696,-0.00558435,-0.0578987,0.00163389,0,-0.0566123,0,-0.0322002,0,0,0,0,0.135649,0,0.034651,0,0,0
0.026,1.65131,-1.1578,0.127956,-1.02858,-0.0399934,0.175425,-0.0767715,7.95579e-18,-0.485642,-0.000766571,-0.369875,-0.00558468,-0.0579437,0.00163526,0,-0.0532283,0,-0.0306112,0,0,0,0,0.331419,0,0.0321845,0,0,0
0.028,1.48697,-0.883966,0.451804,-1.17103,-0.0340678,0.1873,-0.0713823,-3.60225e-17,-0.4857,-0.000766578,-0.369876,-0.00558495,-0.0579446,0.00163501,0,-0.0508302,0,-0.0580059,0,0,0,0,0.282993,0,0.027655,0,0,0
0.03,1.62394,-0.849805,0.260253,-1.18599,-0.0340752,0.187266,-0.0739545,-1.08879e-17,-0.487331,-0.000749538,-0.370867,-0.005588,-0.0579932,0.00163597,0,-0.015034,0,-0.0549273,0,0,0,0,0.453205,0,0.185707,0,0,0
0.032,1.62395,-1.17908,0.146225,-0.969806,-0.0340773,0.187318,-0.0739598,-9.7651e-18,-0.486579,-0.000749539,-0.370115,-0.00558568,-0.0579564,0.00163524,0,-0.0464025,0,-0.052549,0,0,0,0,0.367547,0,-0.0179889,0,0,0
0.034,1.62396,-0.904626,0.242013,-1.06523,-0.0273606,0.20002,-0.0767905,2.06726e-18,-0.486542,-0.00074954,-0.370078,-0.00558555,-0.0579213,0.00163461,0,-0.0434855,0,-0.0499982,0,0,0,0,0.311204,0,-0.00902409,0,0,0
0.036,1.62397,-0.901684,0.242015,-1.0346,-0.0332979,0.188136,-0.0714006,-1.58373e-17,-0.487295,-0.000749538,-0.370831,-0.00558814,-0.0579591,0.00163509,0,-0.0397854,0,-0.0186168,0,0,0,0,0.278505,0,0.156845,0,0,0
0.038,1.62398,-0.898422,0.242017,-0.917927,-0.0332998,0.162817,-0.0739731,5.93862e-18,-0.486611,-0.000749538,-0.370147,-0.00558576,-0.0579906,0.00163571,0,-0.0372024,0,-0.017673,0,0,0,0,0.234422,0,-0.0405021,0,0,0
0.04,1.62399,-0.897663,0.24202,-1.27481,-0.0400275,0.199202,-0.0739775,-1.08879e-17,-0.487331,-0.000749538,-0.370867,-0.005588,-0.0579932,0.00163597,0,-0.0357189,0,-0.0457301,0,0,0,0,0.219158,0,0.13407,0,0,0
0.042,1.624,-0.863004,0.242039,-1.07649,-0.034102,0.187346,-0.076807,2.06724e-17,-0.48821,-0.000732501,-0.371106,-0.00558846,-0.0580041,0.00163646,0,-0.000176763,0,-0.0431802,0,0,0,0,0.395148,0,0.105784,0,0,0
0.044,1.62401,-1.19422,0.128011,-1.07472,-0.0341065,0.187361,-0.074243,2.06724e-17,-0.48821,-0.000732501,-0.371106,-0.00558846,-0.0580041,0.00163646,0,-0.0327402,0,-0.041409,0,0,0,0,0.331399,0,0.0819596,0,0,0
0.046,1.62403,-1.22008,0.337846,-1.07297,-0.0273909,0.174678,-0.0714217,2.4443e-18,-0.489179,-0.000715468,-0.371378,-0.00558955,-0.0580509,0.0016369,0,-0.0304733,0,-0.0393845,0,0,0,0,0.47879,0,0.0674126,0,0,0
0.048,1.78839,-0.945255,0.242063,-0.926954,-0.0333257,0.211924,-0.0739963,3.45212e-18,-0.489111,-0.000715468,-0.37131,-0.00558961,-0.0579825,0.00163555,0,-0.0272126,0,-0.0084776,0,0,0,0,0.394465,0,0.0538225,0,0,0
0.05,1.48708,-0.944449,0.242066,-1.16856,-0.0400509,0.175533,-0.074,3.30981e-18,-0.489147,-0.000715468,-0.371346,-0.00558947,-0.0580167,0.00163644,0,-0.0263646,0,-0.0369947,0,0,0,0,0.329923,0,0.0435914,0,0,0
0.052,1.62406,-0.942522,0.242068,-1.06878,-0.027404,0.174723,-0.0740041,2.4443e-18,-0.489179,-0.000715468,-0.371378,-0.00558955,-0.0580509,0.0016369,0,-0.0244002,0,-0.0351791,0,0,0,0,0.280211,0,0.0358503,0,0,0
0.054,1.62407,-0.941375,0.24207,-1.18282,-0.040062,0.199247,-0.0740084,1.2441e-17,-0.489899,-0.000715468,-0.372098,-0.00559178,-0.0580535,0.00163717,0,-0.0225286,0,-0.0334495,0,0,0,0,0.251786,0,0.187884,0,0,0
0.056,1.62408,-1.23792,0.128059,-0.939412,-0.0408578,0.174704,-0.0740119,4.45472e-17,-0.490815,-0.00069843,-0.372374,-0.00559238,-0.0580994,0.00163829,0,-0.0194973,0,-0.00281488,0,0,0,0,0.41718,0,0.145844,0,0,0
0.058,1.62409,-1.26571,0.337894,-1.18153,-0.0282117,0.173882,-0.0740157,1.41647e-17,-0.491783,-0.000681399,-0.372646,-0.00559319,-0.0581454,0.00163899,0,-0.0191694,0,-0.0316094,0,0,0,0,0.540922,0,0.114648,0,0,0
0.06,1.6241,-1.32528,0.128081,-1.08236,-0.0274253,0.198444,-0.0768464,2.19838e-17,-0.491746,-0.000681399,-0.372609,-0.00559306,-0.0581104,0.00163835,0,-0.0516168,0,-0.0304735,0,0,0,0,0.439375,0,0.08853,0,0,0
0.062,1.62411,-1.01803,0.451946,-1.19645,-0.0333633,0.186549,-0.0714562,-1.77131e-18,-0.493435,-0.000664366,-0.373601,-0.00559638,-0.0581598,0.00163907,0,-0.0141794,0,-0.0285209,0,0,0,0,0.56692,0,0.227587,0,0,0
0.064,1.62412,-0.716311,0.146331,-0.980997,-0.0333646,0.186613,-0.0740304,7.78803e-18,-0.491747,-0.000681398,-0.372609,-0.00559333,-0.0581112,0.0016381,0,-0.0127893,0,-0.0271068,0,0,0,0,0.253178,0,0.0113314,0,0,0
0.066,1.62413,-0.987245,0.242118,-1.19346,-0.0333712,0.186591,-0.0740342,2.41545e-17,-0.492499,-0.000681398,-0.373361,-0.00559564,-0.0581481,0.00163883,0,-0.0114648,0,-0.0257599,0,0,0,0,0.228525,0,0.170312,0,0,0
0.068,1.62414,-0.652711,0.356151,-1.09369,-0.0333756,0.186606,-0.0740388,2.41545e-17,-0.492499,-0.000681398,-0.373361,-0.00559564,-0.0581481,0.00163883,0,0.0244243,0,-0.0239929,0,0,0,0,0.199629,0,0.128995,0,0,0
